"Time (CET/CEST)","BZN|PL > BZN|DE-AT-LU Day Ahead [MW]","BZN|PL > BZN|DE-AT-LU Total [MW]","BZN|DE-AT-LU > BZN|PL Day Ahead [MW]","BZN|DE-AT-LU > BZN|PL Total [MW]"
"08.03.2017 10:00 - 08.03.2017 11:00","N/A","0","n/e","80"
"08.03.2017 11:00 - 08.03.2017 12:00","N/A","80","n/e","95"
"08.03.2017 12:00 - 08.03.2017 13:00","N/A","0","n/e","100"
"08.03.2017 13:00 - 08.03.2017 14:00","N/A","25","n/e","120"
"08.03.2017 14:00 - 08.03.2017 15:00","N/A","115","n/e","135"
"08.03.2017 15:00 - 08.03.2017 16:00","N/A","100","n/e","150"
"08.03.2017 16:00 - 08.03.2017 17:00","N/A","228","n/e","110"
"08.03.2017 17:00 - 08.03.2017 18:00","N/A","305","n/e","140"
"08.03.2017 18:00 - 08.03.2017 19:00","N/A","329","n/e","95"
"08.03.2017 19:00 - 08.03.2017 20:00","N/A","680","n/e","0"
"08.03.2017 20:00 - 08.03.2017 21:00","N/A","700","n/e","80"
"08.03.2017 21:00 - 08.03.2017 22:00","N/A","400","n/e","127"
"08.03.2017 22:00 - 08.03.2017 23:00","N/A","771","n/e","70"
"08.03.2017 23:00 - 09.03.2017 00:00","N/A","693","n/e","200"
"09.03.2017 00:00 - 09.03.2017 01:00","N/A","368","n/e","0"
"09.03.2017 01:00 - 09.03.2017 02:00","N/A","505","n/e","0"
"09.03.2017 02:00 - 09.03.2017 03:00","N/A","480","n/e","0"
"09.03.2017 03:00 - 09.03.2017 04:00","N/A","480","n/e","0"
"09.03.2017 04:00 - 09.03.2017 05:00","N/A","398","n/e","0"
"09.03.2017 05:00 - 09.03.2017 06:00","N/A","208","n/e","0"
"09.03.2017 06:00 - 09.03.2017 07:00","N/A","923","n/e","0"
"09.03.2017 07:00 - 09.03.2017 08:00","N/A","700","n/e","0"
"09.03.2017 08:00 - 09.03.2017 09:00","N/A","200","n/e","0"
"09.03.2017 09:00 - 09.03.2017 10:00","N/A","251","n/e","0"
"09.03.2017 10:00 - 09.03.2017 11:00","N/A","171","n/e","0"
"09.03.2017 11:00 - 09.03.2017 12:00","N/A","100","n/e","75"
"09.03.2017 12:00 - 09.03.2017 13:00","N/A","0","n/e","140"
"09.03.2017 13:00 - 09.03.2017 14:00","N/A","0","n/e","125"
"09.03.2017 14:00 - 09.03.2017 15:00","N/A","0","n/e","115"
"09.03.2017 15:00 - 09.03.2017 16:00","N/A","0","n/e","115"
"09.03.2017 16:00 - 09.03.2017 17:00","N/A","0","n/e","100"
"09.03.2017 17:00 - 09.03.2017 18:00","N/A","0","n/e","125"
"09.03.2017 18:00 - 09.03.2017 19:00","N/A","0","n/e","50"
"09.03.2017 19:00 - 09.03.2017 20:00","N/A","0","n/e","55"
"09.03.2017 20:00 - 09.03.2017 21:00","N/A","0","n/e","90"
"09.03.2017 21:00 - 09.03.2017 22:00","N/A","0","n/e","50"
"09.03.2017 22:00 - 09.03.2017 23:00","N/A","0","n/e","30"
"09.03.2017 23:00 - 10.03.2017 00:00","N/A","0","n/e","115"
"10.03.2017 00:00 - 10.03.2017 01:00","N/A","0","n/e","0"
"10.03.2017 01:00 - 10.03.2017 02:00","N/A","0","n/e","0"
"10.03.2017 02:00 - 10.03.2017 03:00","N/A","0","n/e","0"
"10.03.2017 03:00 - 10.03.2017 04:00","N/A","0","n/e","0"
"10.03.2017 04:00 - 10.03.2017 05:00","N/A","0","n/e","0"
"10.03.2017 05:00 - 10.03.2017 06:00","N/A","0","n/e","0"
"10.03.2017 06:00 - 10.03.2017 07:00","N/A","0","n/e","25"
"10.03.2017 07:00 - 10.03.2017 08:00","N/A","0","n/e","1"
"10.03.2017 08:00 - 10.03.2017 09:00","N/A","0","n/e","145"
"10.03.2017 09:00 - 10.03.2017 10:00","N/A","0","n/e","160"
"10.03.2017 10:00 - 10.03.2017 11:00","N/A","0","n/e","120"
"10.03.2017 11:00 - 10.03.2017 12:00","N/A","0","n/e","120"
"10.03.2017 12:00 - 10.03.2017 13:00","N/A","0","n/e","120"
"10.03.2017 13:00 - 10.03.2017 14:00","N/A","0","n/e","120"
"10.03.2017 14:00 - 10.03.2017 15:00","N/A","0","n/e","140"
"10.03.2017 15:00 - 10.03.2017 16:00","N/A","0","n/e","150"
"10.03.2017 16:00 - 10.03.2017 17:00","N/A","0","n/e","140"
"10.03.2017 17:00 - 10.03.2017 18:00","N/A","0","n/e","110"
"10.03.2017 18:00 - 10.03.2017 19:00","N/A","100","n/e","0"
"10.03.2017 19:00 - 10.03.2017 20:00","N/A","350","n/e","74"
"10.03.2017 20:00 - 10.03.2017 21:00","N/A","416","n/e","0"
"10.03.2017 21:00 - 10.03.2017 22:00","N/A","881","n/e","0"
"10.03.2017 22:00 - 10.03.2017 23:00","N/A","1082","n/e","0"
"10.03.2017 23:00 - 11.03.2017 00:00","N/A","1078","n/e","0"
"11.03.2017 00:00 - 11.03.2017 01:00","N/A","539","n/e","0"
"11.03.2017 01:00 - 11.03.2017 02:00","N/A","490","n/e","0"
"11.03.2017 02:00 - 11.03.2017 03:00","N/A","491","n/e","0"
"11.03.2017 03:00 - 11.03.2017 04:00","N/A","520","n/e","0"
"11.03.2017 04:00 - 11.03.2017 05:00","N/A","577","n/e","0"
"11.03.2017 05:00 - 11.03.2017 06:00","N/A","431","n/e","0"
"11.03.2017 06:00 - 11.03.2017 07:00","N/A","282","n/e","0"
"11.03.2017 07:00 - 11.03.2017 08:00","N/A","332","n/e","50"
"11.03.2017 08:00 - 11.03.2017 09:00","N/A","237","n/e","50"
"11.03.2017 09:00 - 11.03.2017 10:00","N/A","39","n/e","25"
"11.03.2017 10:00 - 11.03.2017 11:00","N/A","129","n/e","300"
"11.03.2017 11:00 - 11.03.2017 12:00","N/A","100","n/e","290"
"11.03.2017 12:00 - 11.03.2017 13:00","N/A","40","n/e","255"
"11.03.2017 13:00 - 11.03.2017 14:00","N/A","50","n/e","360"
"11.03.2017 14:00 - 11.03.2017 15:00","N/A","0","n/e","275"
"11.03.2017 15:00 - 11.03.2017 16:00","N/A","200","n/e","360"
"11.03.2017 16:00 - 11.03.2017 17:00","N/A","0","n/e","365"
"11.03.2017 17:00 - 11.03.2017 18:00","N/A","285","n/e","305"
"11.03.2017 18:00 - 11.03.2017 19:00","N/A","708","n/e","250"
"11.03.2017 19:00 - 11.03.2017 20:00","N/A","715","n/e","212"
"11.03.2017 20:00 - 11.03.2017 21:00","N/A","678","n/e","200"
"11.03.2017 21:00 - 11.03.2017 22:00","N/A","275","n/e","200"
"11.03.2017 22:00 - 11.03.2017 23:00","N/A","300","n/e","200"
"11.03.2017 23:00 - 12.03.2017 00:00","N/A","300","n/e","75"
"12.03.2017 00:00 - 12.03.2017 01:00","N/A","0","n/e","0"
"12.03.2017 01:00 - 12.03.2017 02:00","N/A","0","n/e","0"
"12.03.2017 02:00 - 12.03.2017 03:00","N/A","0","n/e","0"
"12.03.2017 03:00 - 12.03.2017 04:00","N/A","0","n/e","0"
"12.03.2017 04:00 - 12.03.2017 05:00","N/A","0","n/e","0"
"12.03.2017 05:00 - 12.03.2017 06:00","N/A","0","n/e","0"
"12.03.2017 06:00 - 12.03.2017 07:00","N/A","0","n/e","0"
"12.03.2017 07:00 - 12.03.2017 08:00","N/A","0","n/e","0"
"12.03.2017 08:00 - 12.03.2017 09:00","N/A","0","n/e","77"
"12.03.2017 09:00 - 12.03.2017 10:00","N/A","0","n/e","109"
"12.03.2017 10:00 - 12.03.2017 11:00","N/A","0","n/e","160"
"12.03.2017 11:00 - 12.03.2017 12:00","N/A","0","n/e","140"
"12.03.2017 12:00 - 12.03.2017 13:00","N/A","0","n/e","240"
"12.03.2017 13:00 - 12.03.2017 14:00","N/A","0","n/e","240"
"12.03.2017 14:00 - 12.03.2017 15:00","N/A","0","n/e","260"
"12.03.2017 15:00 - 12.03.2017 16:00","N/A","0","n/e","255"
"12.03.2017 16:00 - 12.03.2017 17:00","N/A","0","n/e","240"
"12.03.2017 17:00 - 12.03.2017 18:00","N/A","0","n/e","300"
"12.03.2017 18:00 - 12.03.2017 19:00","N/A","0","n/e","300"
"12.03.2017 19:00 - 12.03.2017 20:00","N/A","10","n/e","240"
"12.03.2017 20:00 - 12.03.2017 21:00","N/A","10","n/e","300"
"12.03.2017 21:00 - 12.03.2017 22:00","N/A","10","n/e","190"
"12.03.2017 22:00 - 12.03.2017 23:00","N/A","344","n/e","50"
"12.03.2017 23:00 - 13.03.2017 00:00","N/A","153","n/e","50"
"13.03.2017 00:00 - 13.03.2017 01:00","N/A","0","n/e","0"
"13.03.2017 01:00 - 13.03.2017 02:00","N/A","40","n/e","0"
"13.03.2017 02:00 - 13.03.2017 03:00","N/A","117","n/e","0"
"13.03.2017 03:00 - 13.03.2017 04:00","N/A","50","n/e","0"
"13.03.2017 04:00 - 13.03.2017 05:00","N/A","50","n/e","0"
"13.03.2017 05:00 - 13.03.2017 06:00","N/A","0","n/e","0"
"13.03.2017 06:00 - 13.03.2017 07:00","N/A","878","n/e","0"
"13.03.2017 07:00 - 13.03.2017 08:00","N/A","400","n/e","25"
"13.03.2017 08:00 - 13.03.2017 09:00","N/A","125","n/e","50"
"13.03.2017 09:00 - 13.03.2017 10:00","N/A","400","n/e","200"
"13.03.2017 10:00 - 13.03.2017 11:00","N/A","0","n/e","160"
"13.03.2017 11:00 - 13.03.2017 12:00","N/A","0","n/e","160"
"13.03.2017 12:00 - 13.03.2017 13:00","N/A","0","n/e","145"
"13.03.2017 13:00 - 13.03.2017 14:00","N/A","0","n/e","145"
"13.03.2017 14:00 - 13.03.2017 15:00","N/A","0","n/e","145"
"13.03.2017 15:00 - 13.03.2017 16:00","N/A","0","n/e","160"
"13.03.2017 16:00 - 13.03.2017 17:00","N/A","50","n/e","160"
"13.03.2017 17:00 - 13.03.2017 18:00","N/A","700","n/e","145"
"13.03.2017 18:00 - 13.03.2017 19:00","N/A","199","n/e","75"
"13.03.2017 19:00 - 13.03.2017 20:00","N/A","301","n/e","0"
"13.03.2017 20:00 - 13.03.2017 21:00","N/A","300","n/e","0"
"13.03.2017 21:00 - 13.03.2017 22:00","N/A","607","n/e","200"
"13.03.2017 22:00 - 13.03.2017 23:00","N/A","995","n/e","195"
"13.03.2017 23:00 - 14.03.2017 00:00","N/A","714","n/e","0"
"14.03.2017 00:00 - 14.03.2017 01:00","N/A","218","n/e","0"
"14.03.2017 01:00 - 14.03.2017 02:00","N/A","118","n/e","0"
"14.03.2017 02:00 - 14.03.2017 03:00","N/A","95","n/e","0"
"14.03.2017 03:00 - 14.03.2017 04:00","N/A","95","n/e","0"
"14.03.2017 04:00 - 14.03.2017 05:00","N/A","97","n/e","0"
"14.03.2017 05:00 - 14.03.2017 06:00","N/A","75","n/e","0"
"14.03.2017 06:00 - 14.03.2017 07:00","N/A","480","n/e","0"
"14.03.2017 07:00 - 14.03.2017 08:00","N/A","100","n/e","0"
"14.03.2017 08:00 - 14.03.2017 09:00","N/A","0","n/e","0"
"14.03.2017 09:00 - 14.03.2017 10:00","N/A","0","n/e","35"
"14.03.2017 10:00 - 14.03.2017 11:00","N/A","0","n/e","85"
"14.03.2017 11:00 - 14.03.2017 12:00","N/A","0","n/e","200"
"14.03.2017 12:00 - 14.03.2017 13:00","N/A","0","n/e","175"
"14.03.2017 13:00 - 14.03.2017 14:00","N/A","0","n/e","190"
"14.03.2017 14:00 - 14.03.2017 15:00","N/A","0","n/e","180"
"14.03.2017 15:00 - 14.03.2017 16:00","N/A","0","n/e","185"
"14.03.2017 16:00 - 14.03.2017 17:00","N/A","0","n/e","185"
"14.03.2017 17:00 - 14.03.2017 18:00","N/A","0","n/e","50"
"14.03.2017 18:00 - 14.03.2017 19:00","N/A","0","n/e","15"
"14.03.2017 19:00 - 14.03.2017 20:00","N/A","20","n/e","15"
"14.03.2017 20:00 - 14.03.2017 21:00","N/A","0","n/e","60"
"14.03.2017 21:00 - 14.03.2017 22:00","N/A","74","n/e","50"
"14.03.2017 22:00 - 14.03.2017 23:00","N/A","140","n/e","95"
"14.03.2017 23:00 - 15.03.2017 00:00","N/A","154","n/e","70"
"15.03.2017 00:00 - 15.03.2017 01:00","N/A","250","n/e","0"
"15.03.2017 01:00 - 15.03.2017 02:00","N/A","174","n/e","0"
"15.03.2017 02:00 - 15.03.2017 03:00","N/A","269","n/e","0"
"15.03.2017 03:00 - 15.03.2017 04:00","N/A","419","n/e","0"
"15.03.2017 04:00 - 15.03.2017 05:00","N/A","625","n/e","0"
"15.03.2017 05:00 - 15.03.2017 06:00","N/A","840","n/e","0"
"15.03.2017 06:00 - 15.03.2017 07:00","N/A","1075","n/e","0"
"15.03.2017 07:00 - 15.03.2017 08:00","N/A","1015","n/e","100"
"15.03.2017 08:00 - 15.03.2017 09:00","N/A","565","n/e","0"
"15.03.2017 09:00 - 15.03.2017 10:00","N/A","638","n/e","0"
"15.03.2017 10:00 - 15.03.2017 11:00","N/A","411","n/e","0"
"15.03.2017 11:00 - 15.03.2017 12:00","N/A","275","n/e","30"
"15.03.2017 12:00 - 15.03.2017 13:00","N/A","195","n/e","120"
"15.03.2017 13:00 - 15.03.2017 14:00","N/A","252","n/e","119"
"15.03.2017 14:00 - 15.03.2017 15:00","N/A","259","n/e","90"
"15.03.2017 15:00 - 15.03.2017 16:00","N/A","278","n/e","0"
"15.03.2017 16:00 - 15.03.2017 17:00","N/A","1325","n/e","0"
"15.03.2017 17:00 - 15.03.2017 18:00","N/A","1459","n/e","0"
"15.03.2017 18:00 - 15.03.2017 19:00","N/A","2041","n/e","600"
"15.03.2017 19:00 - 15.03.2017 20:00","N/A","2288","n/e","600"
"15.03.2017 20:00 - 15.03.2017 21:00","N/A","1125","n/e","0"
"15.03.2017 21:00 - 15.03.2017 22:00","N/A","867","n/e","0"
"15.03.2017 22:00 - 15.03.2017 23:00","N/A","950","n/e","0"
"15.03.2017 23:00 - 16.03.2017 00:00","N/A","1028","n/e","0"
"16.03.2017 00:00 - 16.03.2017 01:00","N/A","862","n/e","0"
"16.03.2017 01:00 - 16.03.2017 02:00","N/A","750","n/e","0"
"16.03.2017 02:00 - 16.03.2017 03:00","N/A","805","n/e","0"
"16.03.2017 03:00 - 16.03.2017 04:00","N/A","775","n/e","0"
"16.03.2017 04:00 - 16.03.2017 05:00","N/A","804","n/e","0"
"16.03.2017 05:00 - 16.03.2017 06:00","N/A","709","n/e","0"
"16.03.2017 06:00 - 16.03.2017 07:00","N/A","1098","n/e","0"
"16.03.2017 07:00 - 16.03.2017 08:00","N/A","895","n/e","0"
"16.03.2017 08:00 - 16.03.2017 09:00","N/A","650","n/e","0"
"16.03.2017 09:00 - 16.03.2017 10:00","N/A","276","n/e","25"
"16.03.2017 10:00 - 16.03.2017 11:00","N/A","105","n/e","95"
"16.03.2017 11:00 - 16.03.2017 12:00","N/A","0","n/e","160"
"16.03.2017 12:00 - 16.03.2017 13:00","N/A","0","n/e","150"
"16.03.2017 13:00 - 16.03.2017 14:00","N/A","0","n/e","130"
"16.03.2017 14:00 - 16.03.2017 15:00","N/A","0","n/e","130"
"16.03.2017 15:00 - 16.03.2017 16:00","N/A","0","n/e","130"
"16.03.2017 16:00 - 16.03.2017 17:00","N/A","0","n/e","130"
"16.03.2017 17:00 - 16.03.2017 18:00","N/A","0","n/e","115"
"16.03.2017 18:00 - 16.03.2017 19:00","N/A","0","n/e","0"
"16.03.2017 19:00 - 16.03.2017 20:00","N/A","0","n/e","0"
"16.03.2017 20:00 - 16.03.2017 21:00","N/A","0","n/e","0"
"16.03.2017 21:00 - 16.03.2017 22:00","N/A","69","n/e","93"
"16.03.2017 22:00 - 16.03.2017 23:00","N/A","0","n/e","70"
"16.03.2017 23:00 - 17.03.2017 00:00","N/A","225","n/e","80"
"17.03.2017 00:00 - 17.03.2017 01:00","N/A","50","n/e","0"
"17.03.2017 01:00 - 17.03.2017 02:00","N/A","50","n/e","0"
"17.03.2017 02:00 - 17.03.2017 03:00","N/A","94","n/e","0"
"17.03.2017 03:00 - 17.03.2017 04:00","N/A","90","n/e","0"
"17.03.2017 04:00 - 17.03.2017 05:00","N/A","53","n/e","0"
"17.03.2017 05:00 - 17.03.2017 06:00","N/A","346","n/e","0"
"17.03.2017 06:00 - 17.03.2017 07:00","N/A","939","n/e","0"
"17.03.2017 07:00 - 17.03.2017 08:00","N/A","900","n/e","0"
"17.03.2017 08:00 - 17.03.2017 09:00","N/A","500","n/e","0"
"17.03.2017 09:00 - 17.03.2017 10:00","N/A","62","n/e","20"
"17.03.2017 10:00 - 17.03.2017 11:00","N/A","20","n/e","75"
"17.03.2017 11:00 - 17.03.2017 12:00","N/A","0","n/e","100"
"17.03.2017 12:00 - 17.03.2017 13:00","N/A","0","n/e","95"
"17.03.2017 13:00 - 17.03.2017 14:00","N/A","0","n/e","115"
"17.03.2017 14:00 - 17.03.2017 15:00","N/A","0","n/e","145"
"17.03.2017 15:00 - 17.03.2017 16:00","N/A","0","n/e","155"
"17.03.2017 16:00 - 17.03.2017 17:00","N/A","0","n/e","140"
"17.03.2017 17:00 - 17.03.2017 18:00","N/A","10","n/e","75"
"17.03.2017 18:00 - 17.03.2017 19:00","N/A","0","n/e","95"
"17.03.2017 19:00 - 17.03.2017 20:00","N/A","50","n/e","50"
"17.03.2017 20:00 - 17.03.2017 21:00","N/A","40","n/e","85"
"17.03.2017 21:00 - 17.03.2017 22:00","N/A","0","n/e","115"
"17.03.2017 22:00 - 17.03.2017 23:00","N/A","0","n/e","120"
"17.03.2017 23:00 - 18.03.2017 00:00","N/A","0","n/e","50"
"18.03.2017 00:00 - 18.03.2017 01:00","N/A","0","n/e","0"
"18.03.2017 01:00 - 18.03.2017 02:00","N/A","0","n/e","0"
"18.03.2017 02:00 - 18.03.2017 03:00","N/A","0","n/e","0"
"18.03.2017 03:00 - 18.03.2017 04:00","N/A","0","n/e","0"
"18.03.2017 04:00 - 18.03.2017 05:00","N/A","0","n/e","0"
"18.03.2017 05:00 - 18.03.2017 06:00","N/A","0","n/e","0"
"18.03.2017 06:00 - 18.03.2017 07:00","N/A","0","n/e","0"
"18.03.2017 07:00 - 18.03.2017 08:00","N/A","0","n/e","37"
"18.03.2017 08:00 - 18.03.2017 09:00","N/A","0","n/e","84"
"18.03.2017 09:00 - 18.03.2017 10:00","N/A","0","n/e","160"
"18.03.2017 10:00 - 18.03.2017 11:00","N/A","0","n/e","140"
"18.03.2017 11:00 - 18.03.2017 12:00","N/A","0","n/e","160"
"18.03.2017 12:00 - 18.03.2017 13:00","N/A","0","n/e","150"
"18.03.2017 13:00 - 18.03.2017 14:00","N/A","0","n/e","130"
"18.03.2017 14:00 - 18.03.2017 15:00","N/A","0","n/e","130"
"18.03.2017 15:00 - 18.03.2017 16:00","N/A","0","n/e","125"
"18.03.2017 16:00 - 18.03.2017 17:00","N/A","0","n/e","145"
"18.03.2017 17:00 - 18.03.2017 18:00","N/A","0","n/e","125"
"18.03.2017 18:00 - 18.03.2017 19:00","N/A","425","n/e","110"
"18.03.2017 19:00 - 18.03.2017 20:00","N/A","709","n/e","110"
"18.03.2017 20:00 - 18.03.2017 21:00","N/A","808","n/e","100"
"18.03.2017 21:00 - 18.03.2017 22:00","N/A","871","n/e","110"
"18.03.2017 22:00 - 18.03.2017 23:00","N/A","977","n/e","120"
"18.03.2017 23:00 - 19.03.2017 00:00","N/A","1179","n/e","120"
"19.03.2017 00:00 - 19.03.2017 01:00","N/A","180","n/e","0"
"19.03.2017 01:00 - 19.03.2017 02:00","N/A","130","n/e","0"
"19.03.2017 02:00 - 19.03.2017 03:00","N/A","50","n/e","0"
"19.03.2017 03:00 - 19.03.2017 04:00","N/A","0","n/e","0"
"19.03.2017 04:00 - 19.03.2017 05:00","N/A","0","n/e","0"
"19.03.2017 05:00 - 19.03.2017 06:00","N/A","0","n/e","0"
"19.03.2017 06:00 - 19.03.2017 07:00","N/A","0","n/e","0"
"19.03.2017 07:00 - 19.03.2017 08:00","N/A","0","n/e","0"
"19.03.2017 08:00 - 19.03.2017 09:00","N/A","0","n/e","42"
"19.03.2017 09:00 - 19.03.2017 10:00","N/A","0","n/e","83"
"19.03.2017 10:00 - 19.03.2017 11:00","N/A","0","n/e","105"
"19.03.2017 11:00 - 19.03.2017 12:00","N/A","0","n/e","115"
"19.03.2017 12:00 - 19.03.2017 13:00","N/A","0","n/e","125"
"19.03.2017 13:00 - 19.03.2017 14:00","N/A","0","n/e","115"
"19.03.2017 14:00 - 19.03.2017 15:00","N/A","0","n/e","120"
"19.03.2017 15:00 - 19.03.2017 16:00","N/A","0","n/e","120"
"19.03.2017 16:00 - 19.03.2017 17:00","N/A","0","n/e","135"
"19.03.2017 17:00 - 19.03.2017 18:00","N/A","0","n/e","125"
"19.03.2017 18:00 - 19.03.2017 19:00","N/A","0","n/e","125"
"19.03.2017 19:00 - 19.03.2017 20:00","N/A","0","n/e","125"
"19.03.2017 20:00 - 19.03.2017 21:00","N/A","0","n/e","130"
"19.03.2017 21:00 - 19.03.2017 22:00","N/A","0","n/e","133"
"19.03.2017 22:00 - 19.03.2017 23:00","N/A","0","n/e","108"
"19.03.2017 23:00 - 20.03.2017 00:00","N/A","0","n/e","105"
"20.03.2017 00:00 - 20.03.2017 01:00","N/A","0","n/e","0"
"20.03.2017 01:00 - 20.03.2017 02:00","N/A","0","n/e","0"
"20.03.2017 02:00 - 20.03.2017 03:00","N/A","0","n/e","0"
"20.03.2017 03:00 - 20.03.2017 04:00","N/A","0","n/e","0"
"20.03.2017 04:00 - 20.03.2017 05:00","N/A","0","n/e","0"
"20.03.2017 05:00 - 20.03.2017 06:00","N/A","0","n/e","0"
"20.03.2017 06:00 - 20.03.2017 07:00","N/A","616","n/e","75"
"20.03.2017 07:00 - 20.03.2017 08:00","N/A","110","n/e","0"
"20.03.2017 08:00 - 20.03.2017 09:00","N/A","100","n/e","19"
"20.03.2017 09:00 - 20.03.2017 10:00","N/A","0","n/e","83"
"20.03.2017 10:00 - 20.03.2017 11:00","N/A","0","n/e","135"
"20.03.2017 11:00 - 20.03.2017 12:00","N/A","0","n/e","135"
"20.03.2017 12:00 - 20.03.2017 13:00","N/A","0","n/e","125"
"20.03.2017 13:00 - 20.03.2017 14:00","N/A","0","n/e","140"
"20.03.2017 14:00 - 20.03.2017 15:00","N/A","0","n/e","140"
"20.03.2017 15:00 - 20.03.2017 16:00","N/A","0","n/e","140"
"20.03.2017 16:00 - 20.03.2017 17:00","N/A","0","n/e","140"
"20.03.2017 17:00 - 20.03.2017 18:00","N/A","0","n/e","130"
"20.03.2017 18:00 - 20.03.2017 19:00","N/A","0","n/e","140"
"20.03.2017 19:00 - 20.03.2017 20:00","N/A","0","n/e","107"
"20.03.2017 20:00 - 20.03.2017 21:00","N/A","0","n/e","150"
"20.03.2017 21:00 - 20.03.2017 22:00","N/A","28","n/e","71"
"20.03.2017 22:00 - 20.03.2017 23:00","N/A","0","n/e","10"
"20.03.2017 23:00 - 21.03.2017 00:00","N/A","0","n/e","145"
"21.03.2017 00:00 - 21.03.2017 01:00","N/A","0","n/e","0"
"21.03.2017 01:00 - 21.03.2017 02:00","N/A","0","n/e","0"
"21.03.2017 02:00 - 21.03.2017 03:00","N/A","100","n/e","0"
"21.03.2017 03:00 - 21.03.2017 04:00","N/A","100","n/e","0"
"21.03.2017 04:00 - 21.03.2017 05:00","N/A","194","n/e","0"
"21.03.2017 05:00 - 21.03.2017 06:00","N/A","239","n/e","0"
"21.03.2017 06:00 - 21.03.2017 07:00","N/A","320","n/e","0"
"21.03.2017 07:00 - 21.03.2017 08:00","N/A","524","n/e","0"
"21.03.2017 08:00 - 21.03.2017 09:00","N/A","0","n/e","52"
"21.03.2017 09:00 - 21.03.2017 10:00","N/A","0","n/e","60"
"21.03.2017 10:00 - 21.03.2017 11:00","N/A","0","n/e","146"
"21.03.2017 11:00 - 21.03.2017 12:00","N/A","0","n/e","260"
"21.03.2017 12:00 - 21.03.2017 13:00","N/A","0","n/e","160"
"21.03.2017 13:00 - 21.03.2017 14:00","N/A","0","n/e","160"
"21.03.2017 14:00 - 21.03.2017 15:00","N/A","0","n/e","160"
"21.03.2017 15:00 - 21.03.2017 16:00","N/A","0","n/e","126"
"21.03.2017 16:00 - 21.03.2017 17:00","N/A","30","n/e","135"
"21.03.2017 17:00 - 21.03.2017 18:00","N/A","0","n/e","145"
"21.03.2017 18:00 - 21.03.2017 19:00","N/A","0","n/e","200"
"21.03.2017 19:00 - 21.03.2017 20:00","N/A","0","n/e","200"
"21.03.2017 20:00 - 21.03.2017 21:00","N/A","41","n/e","20"
"21.03.2017 21:00 - 21.03.2017 22:00","N/A","573","n/e","45"
"21.03.2017 22:00 - 21.03.2017 23:00","N/A","675","n/e","0"
"21.03.2017 23:00 - 22.03.2017 00:00","N/A","828","n/e","0"
"22.03.2017 00:00 - 22.03.2017 01:00","N/A","122","n/e","0"
"22.03.2017 01:00 - 22.03.2017 02:00","N/A","287","n/e","0"
"22.03.2017 02:00 - 22.03.2017 03:00","N/A","230","n/e","0"
"22.03.2017 03:00 - 22.03.2017 04:00","N/A","193","n/e","0"
"22.03.2017 04:00 - 22.03.2017 05:00","N/A","116","n/e","0"
"22.03.2017 05:00 - 22.03.2017 06:00","N/A","82","n/e","0"
"22.03.2017 06:00 - 22.03.2017 07:00","N/A","297","n/e","0"
"22.03.2017 07:00 - 22.03.2017 08:00","N/A","0","n/e","0"
"22.03.2017 08:00 - 22.03.2017 09:00","N/A","0","n/e","100"
"22.03.2017 09:00 - 22.03.2017 10:00","N/A","0","n/e","90"
"22.03.2017 10:00 - 22.03.2017 11:00","N/A","0","n/e","100"
"22.03.2017 11:00 - 22.03.2017 12:00","N/A","0","n/e","100"
"22.03.2017 12:00 - 22.03.2017 13:00","N/A","0","n/e","84"
"22.03.2017 13:00 - 22.03.2017 14:00","N/A","0","n/e","150"
"22.03.2017 14:00 - 22.03.2017 15:00","N/A","0","n/e","85"
"22.03.2017 15:00 - 22.03.2017 16:00","N/A","0","n/e","65"
"22.03.2017 16:00 - 22.03.2017 17:00","N/A","260","n/e","170"
"22.03.2017 17:00 - 22.03.2017 18:00","N/A","138","n/e","100"
"22.03.2017 18:00 - 22.03.2017 19:00","N/A","0","n/e","170"
"22.03.2017 19:00 - 22.03.2017 20:00","N/A","0","n/e","80"
"22.03.2017 20:00 - 22.03.2017 21:00","N/A","80","n/e","85"
"22.03.2017 21:00 - 22.03.2017 22:00","N/A","254","n/e","90"
"22.03.2017 22:00 - 22.03.2017 23:00","N/A","379","n/e","105"
"22.03.2017 23:00 - 23.03.2017 00:00","N/A","200","n/e","50"
"23.03.2017 00:00 - 23.03.2017 01:00","N/A","107","n/e","0"
"23.03.2017 01:00 - 23.03.2017 02:00","N/A","245","n/e","0"
"23.03.2017 02:00 - 23.03.2017 03:00","N/A","88","n/e","0"
"23.03.2017 03:00 - 23.03.2017 04:00","N/A","50","n/e","0"
"23.03.2017 04:00 - 23.03.2017 05:00","N/A","50","n/e","0"
"23.03.2017 05:00 - 23.03.2017 06:00","N/A","184","n/e","0"
"23.03.2017 06:00 - 23.03.2017 07:00","N/A","457","n/e","44"
"23.03.2017 07:00 - 23.03.2017 08:00","N/A","68","n/e","70"
"23.03.2017 08:00 - 23.03.2017 09:00","N/A","150","n/e","40"
"23.03.2017 09:00 - 23.03.2017 10:00","N/A","80","n/e","100"
"23.03.2017 10:00 - 23.03.2017 11:00","N/A","0","n/e","166"
"23.03.2017 11:00 - 23.03.2017 12:00","N/A","0","n/e","140"
"23.03.2017 12:00 - 23.03.2017 13:00","N/A","0","n/e","155"
"23.03.2017 13:00 - 23.03.2017 14:00","N/A","0","n/e","156"
