Time (CET/CEST),BZN|GB > BZN|FR Day Ahead [MW],BZN|GB > BZN|FR Total [MW],BZN|FR > BZN|GB Day Ahead [MW],BZN|FR > BZN|GB Total [MW]
17.01.2022 11:00 - 17.01.2022 12:00,2222,2924,1661,1836
17.01.2022 12:00 - 17.01.2022 13:00,2205,3269,1678,3007
17.01.2022 13:00 - 17.01.2022 14:00,1460,2510,1721,3011
17.01.2022 14:00 - 17.01.2022 15:00,990,1865,2040,2424
17.01.2022 15:00 - 17.01.2022 16:00,15,906,2029,2029
17.01.2022 16:00 - 17.01.2022 17:00,0,125,1861,1861
17.01.2022 17:00 - 17.01.2022 18:00,0,151,2014,2014
17.01.2022 18:00 - 17.01.2022 19:00,0,0,2014,2014
17.01.2022 19:00 - 17.01.2022 20:00,0,100,2014,2014
17.01.2022 20:00 - 17.01.2022 21:00,0,0,2014,2014
17.01.2022 21:00 - 17.01.2022 22:00,15,314,2029,2029
17.01.2022 22:00 - 17.01.2022 23:00,214,726,1911,1911
17.01.2022 23:00 - 18.01.2022 00:00,1071,1883,1424,1474
18.01.2022 00:00 - 18.01.2022 01:00,1405,1685,715,873
18.01.2022 01:00 - 18.01.2022 02:00,1187,1587,910,1170
18.01.2022 02:00 - 18.01.2022 03:00,991,1391,571,801
18.01.2022 03:00 - 18.01.2022 04:00,1362,1802,525,689
18.01.2022 04:00 - 18.01.2022 05:00,1637,1910,435,612
18.01.2022 05:00 - 18.01.2022 06:00,2155,2228,508,533
18.01.2022 06:00 - 18.01.2022 07:00,2158,2158,275,541
18.01.2022 07:00 - 18.01.2022 08:00,1914,1989,275,1003
18.01.2022 08:00 - 18.01.2022 09:00,2254,2259,275,1477
18.01.2022 09:00 - 18.01.2022 10:00,1465,1535,275,1667
18.01.2022 10:00 - 18.01.2022 11:00,1344,1494,851,2131
18.01.2022 11:00 - 18.01.2022 12:00,1188,1410,744,2078
18.01.2022 12:00 - 18.01.2022 13:00,1255,1455,608,2300
18.01.2022 13:00 - 18.01.2022 14:00,1294,1494,608,1864
18.01.2022 14:00 - 18.01.2022 15:00,1338,1538,435,1828
18.01.2022 15:00 - 18.01.2022 16:00,1908,2075,435,1674
18.01.2022 16:00 - 18.01.2022 17:00,2446,2446,435,2033
18.01.2022 17:00 - 18.01.2022 18:00,1741,1752,525,2009
18.01.2022 18:00 - 18.01.2022 19:00,2062,2262,740,1510
18.01.2022 19:00 - 18.01.2022 20:00,2535,2536,525,1240
18.01.2022 20:00 - 18.01.2022 21:00,2535,2535,525,2386
18.01.2022 21:00 - 18.01.2022 22:00,2333,2383,525,1621
18.01.2022 22:00 - 18.01.2022 23:00,2362,2512,575,1803
18.01.2022 23:00 - 19.01.2022 00:00,2537,2539,525,1572
19.01.2022 00:00 - 19.01.2022 01:00,1316,1580,0,460
19.01.2022 01:00 - 19.01.2022 02:00,1612,1762,0,403
19.01.2022 02:00 - 19.01.2022 03:00,1698,1798,14,594
19.01.2022 03:00 - 19.01.2022 04:00,2013,2013,0,689
19.01.2022 04:00 - 19.01.2022 05:00,2014,2014,0,338
19.01.2022 05:00 - 19.01.2022 06:00,2014,2014,0,73
19.01.2022 06:00 - 19.01.2022 07:00,2014,2014,0,100
19.01.2022 07:00 - 19.01.2022 08:00,2013,2014,0,25
19.01.2022 08:00 - 19.01.2022 09:00,2013,2014,0,51
19.01.2022 09:00 - 19.01.2022 10:00,2013,2014,0,0
19.01.2022 10:00 - 19.01.2022 11:00,2014,2038,27,27
19.01.2022 11:00 - 19.01.2022 12:00,2014,2016,2,381
19.01.2022 12:00 - 19.01.2022 13:00,2013,2014,1,1
19.01.2022 13:00 - 19.01.2022 14:00,2014,2016,3,3
19.01.2022 14:00 - 19.01.2022 15:00,2014,2014,0,0
19.01.2022 15:00 - 19.01.2022 16:00,2013,2015,3,3
19.01.2022 16:00 - 19.01.2022 17:00,2014,2014,0,0
19.01.2022 17:00 - 19.01.2022 18:00,2242,2279,266,468
19.01.2022 18:00 - 19.01.2022 19:00,2456,2500,500,2041
19.01.2022 19:00 - 19.01.2022 20:00,2456,2490,504,1560
19.01.2022 20:00 - 19.01.2022 21:00,1401,1655,585,1288
19.01.2022 21:00 - 19.01.2022 22:00,1765,1976,676,1279
19.01.2022 22:00 - 19.01.2022 23:00,1459,1759,750,1118
19.01.2022 23:00 - 20.01.2022 00:00,2218,2322,308,458
20.01.2022 00:00 - 20.01.2022 01:00,1124,1885,495,778
20.01.2022 01:00 - 20.01.2022 02:00,1058,1562,495,777
20.01.2022 02:00 - 20.01.2022 03:00,821,1617,495,722
20.01.2022 03:00 - 20.01.2022 04:00,1004,1624,495,645
20.01.2022 04:00 - 20.01.2022 05:00,961,1906,495,695
20.01.2022 05:00 - 20.01.2022 06:00,794,1828,280,380
20.01.2022 06:00 - 20.01.2022 07:00,870,1713,122,122
20.01.2022 07:00 - 20.01.2022 08:00,1669,2044,30,30
20.01.2022 08:00 - 20.01.2022 09:00,1619,2004,190,190
20.01.2022 09:00 - 20.01.2022 10:00,1286,1936,440,440
20.01.2022 10:00 - 20.01.2022 11:00,1126,1698,440,490
20.01.2022 11:00 - 20.01.2022 12:00,1362,2053,440,545
20.01.2022 12:00 - 20.01.2022 13:00,1175,1668,470,720
20.01.2022 13:00 - 20.01.2022 14:00,1092,1601,518,668
20.01.2022 14:00 - 20.01.2022 15:00,764,1716,470,720
20.01.2022 15:00 - 20.01.2022 16:00,646,1616,470,570
20.01.2022 16:00 - 20.01.2022 17:00,160,1007,782,1349
20.01.2022 17:00 - 20.01.2022 18:00,0,486,1472,1882
20.01.2022 18:00 - 20.01.2022 19:00,0,709,1932,1964
20.01.2022 19:00 - 20.01.2022 20:00,0,1018,1612,1872
20.01.2022 20:00 - 20.01.2022 21:00,0,185,1553,1988
20.01.2022 21:00 - 20.01.2022 22:00,45,835,942,1294
20.01.2022 22:00 - 20.01.2022 23:00,58,953,535,1181
20.01.2022 23:00 - 21.01.2022 00:00,797,1880,747,1197
21.01.2022 00:00 - 21.01.2022 01:00,1150,1606,415,825
21.01.2022 01:00 - 21.01.2022 02:00,727,1247,515,923
21.01.2022 02:00 - 21.01.2022 03:00,735,1346,502,872
21.01.2022 03:00 - 21.01.2022 04:00,667,1106,281,611
21.01.2022 04:00 - 21.01.2022 05:00,969,1339,200,451
21.01.2022 05:00 - 21.01.2022 06:00,1372,1718,110,265
21.01.2022 06:00 - 21.01.2022 07:00,2132,2134,120,120
21.01.2022 07:00 - 21.01.2022 08:00,2133,2134,120,120
21.01.2022 08:00 - 21.01.2022 09:00,2050,2378,364,364
21.01.2022 09:00 - 21.01.2022 10:00,827,1218,532,607
21.01.2022 10:00 - 21.01.2022 11:00,1048,1198,1022,1542
21.01.2022 11:00 - 21.01.2022 12:00,1249,1524,805,1284
21.01.2022 12:00 - 21.01.2022 13:00,1661,1981,953,1504
21.01.2022 13:00 - 21.01.2022 14:00,1369,1619,478,1246
21.01.2022 14:00 - 21.01.2022 15:00,2008,2308,668,2156
21.01.2022 15:00 - 21.01.2022 16:00,815,941,292,1531
21.01.2022 16:00 - 21.01.2022 17:00,660,882,700,1695
21.01.2022 17:00 - 21.01.2022 18:00,1253,1601,1641,2273
21.01.2022 18:00 - 21.01.2022 19:00,795,1579,1580,1930
21.01.2022 19:00 - 21.01.2022 20:00,666,1262,1326,1576
21.01.2022 20:00 - 21.01.2022 21:00,532,1109,1107,1858
21.01.2022 21:00 - 21.01.2022 22:00,280,733,700,1248
21.01.2022 22:00 - 21.01.2022 23:00,435,766,851,1461
21.01.2022 23:00 - 22.01.2022 00:00,2077,2249,255,822
22.01.2022 00:00 - 22.01.2022 01:00,1154,1602,675,825
22.01.2022 01:00 - 22.01.2022 02:00,1315,1612,676,676
22.01.2022 02:00 - 22.01.2022 03:00,1779,1929,698,933
22.01.2022 03:00 - 22.01.2022 04:00,1568,1568,733,1119
22.01.2022 04:00 - 22.01.2022 05:00,1717,1717,733,1251
22.01.2022 05:00 - 22.01.2022 06:00,2050,2122,525,1090
22.01.2022 06:00 - 22.01.2022 07:00,2408,2408,525,1326
22.01.2022 07:00 - 22.01.2022 08:00,2408,2415,680,1227
22.01.2022 08:00 - 22.01.2022 09:00,2029,2112,633,1331
22.01.2022 09:00 - 22.01.2022 10:00,974,974,648,1482
22.01.2022 10:00 - 22.01.2022 11:00,10,170,964,1651
22.01.2022 11:00 - 22.01.2022 12:00,0,0,1517,1932
22.01.2022 12:00 - 22.01.2022 13:00,175,175,1804,2164
22.01.2022 13:00 - 22.01.2022 14:00,4,4,1718,2018
22.01.2022 14:00 - 22.01.2022 15:00,71,71,1770,2047
22.01.2022 15:00 - 22.01.2022 16:00,0,0,1681,1876
22.01.2022 16:00 - 22.01.2022 17:00,0,0,1234,1440
22.01.2022 17:00 - 22.01.2022 18:00,234,234,1471,2190
22.01.2022 18:00 - 22.01.2022 19:00,0,0,1964,2014
22.01.2022 19:00 - 22.01.2022 20:00,0,0,1964,2014
22.01.2022 20:00 - 22.01.2022 21:00,416,501,1760,2260
22.01.2022 21:00 - 22.01.2022 22:00,351,371,878,1173
22.01.2022 22:00 - 22.01.2022 23:00,125,990,1516,1841
22.01.2022 23:00 - 23.01.2022 00:00,173,918,1372,1659
23.01.2022 00:00 - 23.01.2022 01:00,443,1043,1758,2121
23.01.2022 01:00 - 23.01.2022 02:00,351,809,1589,1887
23.01.2022 02:00 - 23.01.2022 03:00,492,774,1631,1803
23.01.2022 03:00 - 23.01.2022 04:00,460,1115,1306,1792
23.01.2022 04:00 - 23.01.2022 05:00,505,961,1629,1779
23.01.2022 05:00 - 23.01.2022 06:00,745,1325,1254,1586
23.01.2022 06:00 - 23.01.2022 07:00,684,1067,1874,2024
23.01.2022 07:00 - 23.01.2022 08:00,626,1085,1599,1765
23.01.2022 08:00 - 23.01.2022 09:00,463,817,989,1349
23.01.2022 09:00 - 23.01.2022 10:00,101,461,1067,1352
23.01.2022 10:00 - 23.01.2022 11:00,0,385,1467,1764
23.01.2022 11:00 - 23.01.2022 12:00,0,80,1815,1914
23.01.2022 12:00 - 23.01.2022 13:00,0,0,2014,2014
23.01.2022 13:00 - 23.01.2022 14:00,0,0,2014,2014
23.01.2022 14:00 - 23.01.2022 15:00,0,0,2014,2014
23.01.2022 15:00 - 23.01.2022 16:00,0,0,2014,2014
23.01.2022 16:00 - 23.01.2022 17:00,73,73,1988,2044
23.01.2022 17:00 - 23.01.2022 18:00,35,35,1764,2024
23.01.2022 18:00 - 23.01.2022 19:00,0,0,2014,2014
23.01.2022 19:00 - 23.01.2022 20:00,0,0,1762,1944
23.01.2022 20:00 - 23.01.2022 21:00,742,1092,785,1639
23.01.2022 21:00 - 23.01.2022 22:00,160,560,619,1019
23.01.2022 22:00 - 23.01.2022 23:00,421,1010,943,1218
23.01.2022 23:00 - 24.01.2022 00:00,1864,2110,340,445
24.01.2022 00:00 - 24.01.2022 01:00,1854,2100,540,636
24.01.2022 01:00 - 24.01.2022 02:00,1832,2005,540,540
24.01.2022 02:00 - 24.01.2022 03:00,1861,2082,759,869
24.01.2022 03:00 - 24.01.2022 04:00,1884,2068,550,596
24.01.2022 04:00 - 24.01.2022 05:00,2101,2258,701,755
24.01.2022 05:00 - 24.01.2022 06:00,2229,2565,965,1201
24.01.2022 06:00 - 24.01.2022 07:00,2553,2553,540,540
24.01.2022 07:00 - 24.01.2022 08:00,2553,2553,540,851
24.01.2022 08:00 - 24.01.2022 09:00,2284,2373,540,1330
24.01.2022 09:00 - 24.01.2022 10:00,623,773,1135,1485
24.01.2022 10:00 - 24.01.2022 11:00,215,215,2044,2229
24.01.2022 11:00 - 24.01.2022 12:00,0,0,1909,2014
24.01.2022 12:00 - 24.01.2022 13:00,0,0,2014,2014
24.01.2022 13:00 - 24.01.2022 14:00,0,0,2014,2014
24.01.2022 14:00 - 24.01.2022 15:00,0,0,2014,2014
24.01.2022 15:00 - 24.01.2022 16:00,0,0,2014,2014
24.01.2022 16:00 - 24.01.2022 17:00,0,0,1864,1974
24.01.2022 17:00 - 24.01.2022 18:00,0,0,2014,2014
24.01.2022 18:00 - 24.01.2022 19:00,0,0,2014,2014
24.01.2022 19:00 - 24.01.2022 20:00,0,0,2014,2014
24.01.2022 20:00 - 24.01.2022 21:00,0,0,2014,2014
24.01.2022 21:00 - 24.01.2022 22:00,0,0,2014,2014
24.01.2022 22:00 - 24.01.2022 23:00,0,0,1985,2004
24.01.2022 23:00 - 25.01.2022 00:00,858,863,973,1479
25.01.2022 00:00 - 25.01.2022 01:00,1771,1772,258,525
25.01.2022 01:00 - 25.01.2022 02:00,1746,1756,258,648
25.01.2022 02:00 - 25.01.2022 03:00,1771,1772,258,303
25.01.2022 03:00 - 25.01.2022 04:00,1710,1722,258,304
25.01.2022 04:00 - 25.01.2022 05:00,1771,1772,258,291
25.01.2022 05:00 - 25.01.2022 06:00,1771,1772,258,258
25.01.2022 06:00 - 25.01.2022 07:00,1772,1772,258,258
25.01.2022 07:00 - 25.01.2022 08:00,1772,1772,258,258
25.01.2022 08:00 - 25.01.2022 09:00,1909,2038,524,1257
25.01.2022 09:00 - 25.01.2022 10:00,1146,1747,893,1543
25.01.2022 10:00 - 25.01.2022 11:00,515,1480,1474,1798
25.01.2022 11:00 - 25.01.2022 12:00,209,1592,1474,1639
25.01.2022 12:00 - 25.01.2022 13:00,185,420,1494,1563
25.01.2022 13:00 - 25.01.2022 14:00,0,210,1474,1474
25.01.2022 14:00 - 25.01.2022 15:00,50,244,1474,1554
25.01.2022 15:00 - 25.01.2022 16:00,50,717,1474,1489
25.01.2022 16:00 - 25.01.2022 17:00,125,897,1338,1515
25.01.2022 17:00 - 25.01.2022 18:00,189,350,1195,1532
25.01.2022 18:00 - 25.01.2022 19:00,260,623,1489,1504
25.01.2022 19:00 - 25.01.2022 20:00,1058,1602,1489,2085
25.01.2022 20:00 - 25.01.2022 21:00,203,346,1514,1708
25.01.2022 21:00 - 25.01.2022 22:00,580,580,783,1183
25.01.2022 22:00 - 25.01.2022 23:00,1335,1487,486,550
25.01.2022 23:00 - 26.01.2022 00:00,1858,1914,400,400
26.01.2022 00:00 - 26.01.2022 01:00,1082,1467,162,237
26.01.2022 01:00 - 26.01.2022 02:00,1202,1302,162,262
26.01.2022 02:00 - 26.01.2022 03:00,1159,1614,313,313
26.01.2022 03:00 - 26.01.2022 04:00,1444,1638,232,232
26.01.2022 04:00 - 26.01.2022 05:00,1652,1676,162,162
26.01.2022 05:00 - 26.01.2022 06:00,1675,1675,162,162
26.01.2022 06:00 - 26.01.2022 07:00,1676,1676,162,162
26.01.2022 07:00 - 26.01.2022 08:00,1676,1676,162,162
26.01.2022 08:00 - 26.01.2022 09:00,1676,1676,162,162
26.01.2022 09:00 - 26.01.2022 10:00,1676,1676,162,162
26.01.2022 10:00 - 26.01.2022 11:00,1675,1775,262,262
26.01.2022 11:00 - 26.01.2022 12:00,1676,1676,162,162
26.01.2022 12:00 - 26.01.2022 13:00,1675,1676,162,162
26.01.2022 13:00 - 26.01.2022 14:00,1676,1676,162,162
26.01.2022 14:00 - 26.01.2022 15:00,1676,1676,162,162
26.01.2022 15:00 - 26.01.2022 16:00,1676,1676,162,162
26.01.2022 16:00 - 26.01.2022 17:00,1676,1676,162,162
26.01.2022 17:00 - 26.01.2022 18:00,1676,1676,162,162
26.01.2022 18:00 - 26.01.2022 19:00,1676,1676,162,162
26.01.2022 19:00 - 26.01.2022 20:00,1675,1676,162,162
26.01.2022 20:00 - 26.01.2022 21:00,1676,1676,162,162
26.01.2022 21:00 - 26.01.2022 22:00,1675,1676,162,162
26.01.2022 22:00 - 26.01.2022 23:00,1675,1676,162,162
26.01.2022 23:00 - 27.01.2022 00:00,1676,1676,162,162
27.01.2022 00:00 - 27.01.2022 01:00,1513,1514,0,1
27.01.2022 01:00 - 27.01.2022 02:00,1512,1514,0,0
27.01.2022 02:00 - 27.01.2022 03:00,1514,1514,0,50
27.01.2022 03:00 - 27.01.2022 04:00,1513,1514,0,74
27.01.2022 04:00 - 27.01.2022 05:00,1514,1514,0,0
27.01.2022 05:00 - 27.01.2022 06:00,1513,1514,0,0
27.01.2022 06:00 - 27.01.2022 07:00,1513,1514,0,0
27.01.2022 07:00 - 27.01.2022 08:00,1512,1514,0,0
27.01.2022 08:00 - 27.01.2022 09:00,1514,1514,0,0
27.01.2022 09:00 - 27.01.2022 10:00,1513,1514,0,0
27.01.2022 10:00 - 27.01.2022 11:00,1513,1514,0,0
27.01.2022 11:00 - 27.01.2022 12:00,1414,1489,0,0
27.01.2022 12:00 - 27.01.2022 13:00,1514,1514,0,0
27.01.2022 13:00 - 27.01.2022 14:00,1513,1514,0,225
27.01.2022 14:00 - 27.01.2022 15:00,1514,1514,0,22
27.01.2022 15:00 - 27.01.2022 16:00,1514,1514,0,0
27.01.2022 16:00 - 27.01.2022 17:00,1514,1514,0,0
27.01.2022 17:00 - 27.01.2022 18:00,1513,1514,0,499
27.01.2022 18:00 - 27.01.2022 19:00,1513,1514,0,582
27.01.2022 19:00 - 27.01.2022 20:00,1514,1514,0,994
27.01.2022 20:00 - 27.01.2022 21:00,1358,1358,197,1163
27.01.2022 21:00 - 27.01.2022 22:00,1422,1422,0,1544
27.01.2022 22:00 - 27.01.2022 23:00,1314,1414,35,1401
27.01.2022 23:00 - 28.01.2022 00:00,1174,1324,50,1174
28.01.2022 00:00 - 28.01.2022 01:00,1512,1512,0,0
28.01.2022 01:00 - 28.01.2022 02:00,1480,1595,150,150
28.01.2022 02:00 - 28.01.2022 03:00,1082,1307,209,209
28.01.2022 03:00 - 28.01.2022 04:00,832,877,216,276
28.01.2022 04:00 - 28.01.2022 05:00,570,1051,165,173
28.01.2022 05:00 - 28.01.2022 06:00,1091,1471,57,62
28.01.2022 06:00 - 28.01.2022 07:00,1513,1513,0,0
28.01.2022 07:00 - 28.01.2022 08:00,1513,1514,0,0
28.01.2022 08:00 - 28.01.2022 09:00,1513,1514,0,356
28.01.2022 09:00 - 28.01.2022 10:00,793,793,144,881
28.01.2022 10:00 - 28.01.2022 11:00,907,907,250,410
28.01.2022 11:00 - 28.01.2022 12:00,1512,1512,0,0
28.01.2022 12:00 - 28.01.2022 13:00,1435,1435,0,0
28.01.2022 13:00 - 28.01.2022 14:00,1299,1299,0,0
28.01.2022 14:00 - 28.01.2022 15:00,1262,1262,249,249
28.01.2022 15:00 - 28.01.2022 16:00,1156,1156,0,0
28.01.2022 16:00 - 28.01.2022 17:00,1513,1513,0,0
28.01.2022 17:00 - 28.01.2022 18:00,1414,1414,0,0
28.01.2022 18:00 - 28.01.2022 19:00,1513,1513,0,0
28.01.2022 19:00 - 28.01.2022 20:00,1514,1514,0,0
28.01.2022 20:00 - 28.01.2022 21:00,1512,1512,0,0
28.01.2022 21:00 - 28.01.2022 22:00,1514,1514,0,0
28.01.2022 22:00 - 28.01.2022 23:00,1173,1174,0,100
28.01.2022 23:00 - 29.01.2022 00:00,1513,1513,0,0
29.01.2022 00:00 - 29.01.2022 01:00,1701,1701,187,187
29.01.2022 01:00 - 29.01.2022 02:00,1701,1701,187,187
29.01.2022 02:00 - 29.01.2022 03:00,1701,1701,187,187
29.01.2022 03:00 - 29.01.2022 04:00,1701,1701,187,187
29.01.2022 04:00 - 29.01.2022 05:00,1701,1701,187,187
29.01.2022 05:00 - 29.01.2022 06:00,1701,1701,187,187
29.01.2022 06:00 - 29.01.2022 07:00,1701,1701,187,187
29.01.2022 07:00 - 29.01.2022 08:00,1701,1701,187,187
29.01.2022 08:00 - 29.01.2022 09:00,1701,1701,187,455
29.01.2022 09:00 - 29.01.2022 10:00,1288,1288,211,1597
29.01.2022 10:00 - 29.01.2022 11:00,243,243,968,1757
29.01.2022 11:00 - 29.01.2022 12:00,143,143,1557,1657
29.01.2022 12:00 - 29.01.2022 13:00,52,52,1556,1566
29.01.2022 13:00 - 29.01.2022 14:00,52,52,1566,1566
29.01.2022 14:00 - 29.01.2022 15:00,159,159,1425,1600
29.01.2022 15:00 - 29.01.2022 16:00,52,143,1116,1507
29.01.2022 16:00 - 29.01.2022 17:00,217,217,1293,1667
29.01.2022 17:00 - 29.01.2022 18:00,262,262,1009,1511
29.01.2022 18:00 - 29.01.2022 19:00,52,484,1566,1566
29.01.2022 19:00 - 29.01.2022 20:00,52,570,1566,1566
29.01.2022 20:00 - 29.01.2022 21:00,52,52,1524,1561
29.01.2022 21:00 - 29.01.2022 22:00,52,342,1286,1411
29.01.2022 22:00 - 29.01.2022 23:00,52,1044,1348,1473
29.01.2022 23:00 - 30.01.2022 00:00,402,1672,1295,1445
30.01.2022 00:00 - 30.01.2022 01:00,1541,1976,1210,1610
30.01.2022 01:00 - 30.01.2022 02:00,451,800,1401,1701
30.01.2022 02:00 - 30.01.2022 03:00,0,195,1494,1504
30.01.2022 03:00 - 30.01.2022 04:00,0,190,1494,1504
30.01.2022 04:00 - 30.01.2022 05:00,0,220,1514,1514
30.01.2022 05:00 - 30.01.2022 06:00,0,70,1514,1514
30.01.2022 06:00 - 30.01.2022 07:00,0,0,1514,1514
30.01.2022 07:00 - 30.01.2022 08:00,0,266,1459,1494
30.01.2022 08:00 - 30.01.2022 09:00,1042,1342,1175,2239
30.01.2022 09:00 - 30.01.2022 10:00,0,0,1514,1514
30.01.2022 10:00 - 30.01.2022 11:00,0,0,1514,1514
30.01.2022 11:00 - 30.01.2022 12:00,0,0,1514,1514
30.01.2022 12:00 - 30.01.2022 13:00,0,0,1514,1514
30.01.2022 13:00 - 30.01.2022 14:00,0,0,1514,1514
30.01.2022 14:00 - 30.01.2022 15:00,0,10,1513,1514
30.01.2022 15:00 - 30.01.2022 16:00,124,289,1495,1509
30.01.2022 16:00 - 30.01.2022 17:00,470,670,1457,1617
30.01.2022 17:00 - 30.01.2022 18:00,45,56,1514,1559
30.01.2022 18:00 - 30.01.2022 19:00,0,450,1514,1514
30.01.2022 19:00 - 30.01.2022 20:00,1175,2058,1200,1350
30.01.2022 20:00 - 30.01.2022 21:00,1220,1879,1162,1413
30.01.2022 21:00 - 30.01.2022 22:00,626,1096,1199,1486
30.01.2022 22:00 - 30.01.2022 23:00,730,1577,982,1498
30.01.2022 23:00 - 31.01.2022 00:00,2285,2395,881,1101
31.01.2022 00:00 - 31.01.2022 01:00,1780,1780,266,416
31.01.2022 01:00 - 31.01.2022 02:00,1779,1780,266,266
31.01.2022 02:00 - 31.01.2022 03:00,1642,1780,266,266
31.01.2022 03:00 - 31.01.2022 04:00,1486,1780,266,426
31.01.2022 04:00 - 31.01.2022 05:00,1379,1561,266,587
31.01.2022 05:00 - 31.01.2022 06:00,1406,1665,266,266
31.01.2022 06:00 - 31.01.2022 07:00,1180,1576,266,266
31.01.2022 07:00 - 31.01.2022 08:00,968,1195,341,451
31.01.2022 08:00 - 31.01.2022 09:00,1196,1296,266,1330
31.01.2022 09:00 - 31.01.2022 10:00,450,850,466,1278
31.01.2022 10:00 - 31.01.2022 11:00,165,589,999,1169
31.01.2022 11:00 - 31.01.2022 12:00,159,632,900,975
31.01.2022 12:00 - 31.01.2022 13:00,289,851,933,1183
31.01.2022 13:00 - 31.01.2022 14:00,198,1018,944,1144
31.01.2022 14:00 - 31.01.2022 15:00,30,480,678,926
31.01.2022 15:00 - 31.01.2022 16:00,15,536,1000,1139
31.01.2022 16:00 - 31.01.2022 17:00,15,400,643,878
31.01.2022 17:00 - 31.01.2022 18:00,15,505,1083,1293
31.01.2022 18:00 - 31.01.2022 19:00,15,15,1529,1529
31.01.2022 19:00 - 31.01.2022 20:00,15,15,1529,1529
31.01.2022 20:00 - 31.01.2022 21:00,52,152,1566,1566
31.01.2022 21:00 - 31.01.2022 22:00,143,218,1127,1127
31.01.2022 22:00 - 31.01.2022 23:00,265,427,1132,1132
31.01.2022 23:00 - 01.02.2022 00:00,458,558,1239,1239
01.02.2022 00:00 - 01.02.2022 01:00,432,858,1375,1451
01.02.2022 01:00 - 01.02.2022 02:00,1313,1713,977,1173
01.02.2022 02:00 - 01.02.2022 03:00,1207,1606,1023,1316
01.02.2022 03:00 - 01.02.2022 04:00,1719,1801,398,840
01.02.2022 04:00 - 01.02.2022 05:00,1882,1904,391,544
01.02.2022 05:00 - 01.02.2022 06:00,1882,1884,391,432
01.02.2022 06:00 - 01.02.2022 07:00,1880,1881,391,492
01.02.2022 07:00 - 01.02.2022 08:00,1826,1826,312,636
01.02.2022 08:00 - 01.02.2022 09:00,1733,1763,324,1237
01.02.2022 09:00 - 01.02.2022 10:00,1059,1233,904,1169
01.02.2022 10:00 - 01.02.2022 11:00,144,323,1316,1514
01.02.2022 11:00 - 01.02.2022 12:00,0,501,1399,1399
01.02.2022 12:00 - 01.02.2022 13:00,41,1106,1484,1484
01.02.2022 13:00 - 01.02.2022 14:00,0,869,1513,1513
01.02.2022 14:00 - 01.02.2022 15:00,10,965,1384,1384
01.02.2022 15:00 - 01.02.2022 16:00,58,272,1427,1427
01.02.2022 16:00 - 01.02.2022 17:00,0,839,1348,1348
01.02.2022 17:00 - 01.02.2022 18:00,291,725,935,1643
01.02.2022 18:00 - 01.02.2022 19:00,0,280,1514,1514
01.02.2022 19:00 - 01.02.2022 20:00,0,678,1469,1504
01.02.2022 20:00 - 01.02.2022 21:00,90,337,1494,1494
01.02.2022 21:00 - 01.02.2022 22:00,488,1008,1044,1954
01.02.2022 22:00 - 01.02.2022 23:00,105,543,1514,1526
01.02.2022 23:00 - 02.02.2022 00:00,317,825,1234,1334
02.02.2022 00:00 - 02.02.2022 01:00,876,1076,911,914
02.02.2022 01:00 - 02.02.2022 02:00,492,892,980,983
02.02.2022 02:00 - 02.02.2022 03:00,300,386,1099,1124
02.02.2022 03:00 - 02.02.2022 04:00,149,434,1045,1259
02.02.2022 04:00 - 02.02.2022 05:00,363,729,1087,1358
02.02.2022 05:00 - 02.02.2022 06:00,719,1194,630,1030
02.02.2022 06:00 - 02.02.2022 07:00,1368,1746,351,351
02.02.2022 07:00 - 02.02.2022 08:00,1535,1535,22,631
02.02.2022 08:00 - 02.02.2022 09:00,1536,1536,22,554
02.02.2022 09:00 - 02.02.2022 10:00,1575,1580,101,916
02.02.2022 10:00 - 02.02.2022 11:00,1544,1565,101,1010
02.02.2022 11:00 - 02.02.2022 12:00,1538,1565,101,790
02.02.2022 12:00 - 02.02.2022 13:00,803,1354,101,146
02.02.2022 13:00 - 02.02.2022 14:00,1136,1211,278,1072
02.02.2022 14:00 - 02.02.2022 15:00,1068,1143,281,1081
02.02.2022 15:00 - 02.02.2022 16:00,696,696,298,1052
02.02.2022 16:00 - 02.02.2022 17:00,535,714,210,929
02.02.2022 17:00 - 02.02.2022 18:00,1071,1271,396,946
02.02.2022 18:00 - 02.02.2022 19:00,120,220,529,1054
02.02.2022 19:00 - 02.02.2022 20:00,444,644,464,1149
02.02.2022 20:00 - 02.02.2022 21:00,1158,1348,613,1031
02.02.2022 21:00 - 02.02.2022 22:00,1287,1427,233,976
02.02.2022 22:00 - 02.02.2022 23:00,1243,1353,92,772
02.02.2022 23:00 - 03.02.2022 00:00,1413,1421,22,824
03.02.2022 00:00 - 03.02.2022 01:00,552,752,181,351
03.02.2022 01:00 - 03.02.2022 02:00,930,1061,181,281
03.02.2022 02:00 - 03.02.2022 03:00,987,1012,181,453
03.02.2022 03:00 - 03.02.2022 04:00,1307,1307,201,389
03.02.2022 04:00 - 03.02.2022 05:00,1243,1243,122,512
03.02.2022 05:00 - 03.02.2022 06:00,1513,1513,0,302
03.02.2022 06:00 - 03.02.2022 07:00,1514,1514,0,0
03.02.2022 07:00 - 03.02.2022 08:00,1513,1513,0,0
03.02.2022 08:00 - 03.02.2022 09:00,1513,1514,0,0
03.02.2022 09:00 - 03.02.2022 10:00,1498,1498,0,0
