"Time (CET/CEST)","BZN|ES > BZN|FR Day Ahead [MW]","BZN|ES > BZN|FR Total [MW]","BZN|FR > BZN|ES Day Ahead [MW]","BZN|FR > BZN|ES Total [MW]"
"15.01.2017 08:00 - 15.01.2017 09:00","n/e","1896","n/e","198"
"15.01.2017 09:00 - 15.01.2017 10:00","n/e","2300","n/e","0"
"15.01.2017 10:00 - 15.01.2017 11:00","n/e","2300","n/e","0"
"15.01.2017 11:00 - 15.01.2017 12:00","n/e","2300","n/e","0"
"15.01.2017 12:00 - 15.01.2017 13:00","n/e","2300","n/e","0"
"15.01.2017 13:00 - 15.01.2017 14:00","n/e","2300","n/e","11"
"15.01.2017 14:00 - 15.01.2017 15:00","n/e","1996","n/e","7"
"15.01.2017 15:00 - 15.01.2017 16:00","n/e","2270","n/e","0"
"15.01.2017 16:00 - 15.01.2017 17:00","n/e","2078","n/e","0"
"15.01.2017 17:00 - 15.01.2017 18:00","n/e","2300","n/e","0"
"15.01.2017 18:00 - 15.01.2017 19:00","n/e","1800","n/e","0"
"15.01.2017 19:00 - 15.01.2017 20:00","n/e","1800","n/e","0"
"15.01.2017 20:00 - 15.01.2017 21:00","n/e","525","n/e","44"
"15.01.2017 21:00 - 15.01.2017 22:00","n/e","739","n/e","857"
"15.01.2017 22:00 - 15.01.2017 23:00","n/e","1002","n/e","199"
"15.01.2017 23:00 - 16.01.2017 00:00","n/e","1876","n/e","101"
"16.01.2017 00:00 - 16.01.2017 01:00","n/e","199","n/e","332"
"16.01.2017 01:00 - 16.01.2017 02:00","n/e","175","n/e","128"
"16.01.2017 02:00 - 16.01.2017 03:00","n/e","324","n/e","85"
"16.01.2017 03:00 - 16.01.2017 04:00","n/e","617","n/e","913"
"16.01.2017 04:00 - 16.01.2017 05:00","n/e","875","n/e","1166"
"16.01.2017 05:00 - 16.01.2017 06:00","n/e","855","n/e","85"
"16.01.2017 06:00 - 16.01.2017 07:00","n/e","2050","n/e","0"
"16.01.2017 07:00 - 16.01.2017 08:00","n/e","1800","n/e","0"
"16.01.2017 08:00 - 16.01.2017 09:00","n/e","1800","n/e","0"
"16.01.2017 09:00 - 16.01.2017 10:00","n/e","1800","n/e","0"
"16.01.2017 10:00 - 16.01.2017 11:00","n/e","1800","n/e","0"
"16.01.2017 11:00 - 16.01.2017 12:00","n/e","1800","n/e","0"
"16.01.2017 12:00 - 16.01.2017 13:00","n/e","1800","n/e","0"
"16.01.2017 13:00 - 16.01.2017 14:00","n/e","1800","n/e","0"
"16.01.2017 14:00 - 16.01.2017 15:00","n/e","1800","n/e","0"
"16.01.2017 15:00 - 16.01.2017 16:00","n/e","1800","n/e","0"
"16.01.2017 16:00 - 16.01.2017 17:00","n/e","1800","n/e","0"
"16.01.2017 17:00 - 16.01.2017 18:00","n/e","1800","n/e","0"
"16.01.2017 18:00 - 16.01.2017 19:00","n/e","1800","n/e","0"
"16.01.2017 19:00 - 16.01.2017 20:00","n/e","1800","n/e","0"
"16.01.2017 20:00 - 16.01.2017 21:00","n/e","1800","n/e","0"
"16.01.2017 21:00 - 16.01.2017 22:00","n/e","1334","n/e","637"
"16.01.2017 22:00 - 16.01.2017 23:00","n/e","1920","n/e","487"
"16.01.2017 23:00 - 17.01.2017 00:00","n/e","1800","n/e","311"
"17.01.2017 00:00 - 17.01.2017 01:00","n/e","1800","n/e","0"
"17.01.2017 01:00 - 17.01.2017 02:00","n/e","2300","n/e","13"
"17.01.2017 02:00 - 17.01.2017 03:00","n/e","2300","n/e","0"
"17.01.2017 03:00 - 17.01.2017 04:00","n/e","2300","n/e","0"
"17.01.2017 04:00 - 17.01.2017 05:00","n/e","2300","n/e","0"
"17.01.2017 05:00 - 17.01.2017 06:00","n/e","2300","n/e","0"
"17.01.2017 06:00 - 17.01.2017 07:00","n/e","2050","n/e","0"
"17.01.2017 07:00 - 17.01.2017 08:00","n/e","2050","n/e","0"
"17.01.2017 08:00 - 17.01.2017 09:00","n/e","2050","n/e","0"
"17.01.2017 09:00 - 17.01.2017 10:00","n/e","2050","n/e","0"
"17.01.2017 10:00 - 17.01.2017 11:00","n/e","2050","n/e","0"
"17.01.2017 11:00 - 17.01.2017 12:00","n/e","2050","n/e","0"
"17.01.2017 12:00 - 17.01.2017 13:00","n/e","2050","n/e","0"
"17.01.2017 13:00 - 17.01.2017 14:00","n/e","2050","n/e","0"
"17.01.2017 14:00 - 17.01.2017 15:00","n/e","2050","n/e","0"
"17.01.2017 15:00 - 17.01.2017 16:00","n/e","2050","n/e","136"
"17.01.2017 16:00 - 17.01.2017 17:00","n/e","2050","n/e","33"
"17.01.2017 17:00 - 17.01.2017 18:00","n/e","2050","n/e","0"
"17.01.2017 18:00 - 17.01.2017 19:00","n/e","2050","n/e","0"
"17.01.2017 19:00 - 17.01.2017 20:00","n/e","2050","n/e","0"
"17.01.2017 20:00 - 17.01.2017 21:00","n/e","2050","n/e","70"
"17.01.2017 21:00 - 17.01.2017 22:00","n/e","2050","n/e","80"
"17.01.2017 22:00 - 17.01.2017 23:00","n/e","2050","n/e","0"
"17.01.2017 23:00 - 18.01.2017 00:00","n/e","2050","n/e","0"
"18.01.2017 00:00 - 18.01.2017 01:00","n/e","2050","n/e","0"
"18.01.2017 01:00 - 18.01.2017 02:00","n/e","2300","n/e","0"
"18.01.2017 02:00 - 18.01.2017 03:00","n/e","2300","n/e","0"
"18.01.2017 03:00 - 18.01.2017 04:00","n/e","2300","n/e","0"
"18.01.2017 04:00 - 18.01.2017 05:00","n/e","2300","n/e","27"
"18.01.2017 05:00 - 18.01.2017 06:00","n/e","2300","n/e","0"
"18.01.2017 06:00 - 18.01.2017 07:00","n/e","2050","n/e","0"
"18.01.2017 07:00 - 18.01.2017 08:00","n/e","2050","n/e","0"
"18.01.2017 08:00 - 18.01.2017 09:00","n/e","2050","n/e","0"
"18.01.2017 09:00 - 18.01.2017 10:00","n/e","2050","n/e","0"
"18.01.2017 10:00 - 18.01.2017 11:00","n/e","2050","n/e","0"
"18.01.2017 11:00 - 18.01.2017 12:00","n/e","2050","n/e","0"
"18.01.2017 12:00 - 18.01.2017 13:00","n/e","2050","n/e","0"
"18.01.2017 13:00 - 18.01.2017 14:00","n/e","2050","n/e","0"
"18.01.2017 14:00 - 18.01.2017 15:00","n/e","2050","n/e","0"
"18.01.2017 15:00 - 18.01.2017 16:00","n/e","2050","n/e","0"
"18.01.2017 16:00 - 18.01.2017 17:00","n/e","2050","n/e","0"
"18.01.2017 17:00 - 18.01.2017 18:00","n/e","2050","n/e","0"
"18.01.2017 18:00 - 18.01.2017 19:00","n/e","2050","n/e","0"
"18.01.2017 19:00 - 18.01.2017 20:00","n/e","2050","n/e","0"
"18.01.2017 20:00 - 18.01.2017 21:00","n/e","2050","n/e","0"
"18.01.2017 21:00 - 18.01.2017 22:00","n/e","1649","n/e","547"
"18.01.2017 22:00 - 18.01.2017 23:00","n/e","2050","n/e","230"
"18.01.2017 23:00 - 19.01.2017 00:00","n/e","2050","n/e","0"
"19.01.2017 00:00 - 19.01.2017 01:00","n/e","1814","n/e","303"
"19.01.2017 01:00 - 19.01.2017 02:00","n/e","2300","n/e","210"
"19.01.2017 02:00 - 19.01.2017 03:00","n/e","2300","n/e","0"
"19.01.2017 03:00 - 19.01.2017 04:00","n/e","2300","n/e","4"
"19.01.2017 04:00 - 19.01.2017 05:00","n/e","2200","n/e","0"
"19.01.2017 05:00 - 19.01.2017 06:00","n/e","2300","n/e","0"
"19.01.2017 06:00 - 19.01.2017 07:00","n/e","2050","n/e","0"
"19.01.2017 07:00 - 19.01.2017 08:00","n/e","2050","n/e","0"
"19.01.2017 08:00 - 19.01.2017 09:00","n/e","2050","n/e","0"
"19.01.2017 09:00 - 19.01.2017 10:00","n/e","2050","n/e","0"
"19.01.2017 10:00 - 19.01.2017 11:00","n/e","1895","n/e","50"
"19.01.2017 11:00 - 19.01.2017 12:00","n/e","1800","n/e","50"
"19.01.2017 12:00 - 19.01.2017 13:00","n/e","1507","n/e","75"
"19.01.2017 13:00 - 19.01.2017 14:00","n/e","1040","n/e","262"
"19.01.2017 14:00 - 19.01.2017 15:00","n/e","1900","n/e","430"
"19.01.2017 15:00 - 19.01.2017 16:00","n/e","1758","n/e","488"
"19.01.2017 16:00 - 19.01.2017 17:00","n/e","1800","n/e","727"
"19.01.2017 17:00 - 19.01.2017 18:00","n/e","2050","n/e","50"
"19.01.2017 18:00 - 19.01.2017 19:00","n/e","2345","n/e","0"
"19.01.2017 19:00 - 19.01.2017 20:00","n/e","2163","n/e","0"
"19.01.2017 20:00 - 19.01.2017 21:00","n/e","1568","n/e","320"
"19.01.2017 21:00 - 19.01.2017 22:00","n/e","465","n/e","443"
"19.01.2017 22:00 - 19.01.2017 23:00","n/e","1916","n/e","281"
"19.01.2017 23:00 - 20.01.2017 00:00","n/e","2524","n/e","24"
"20.01.2017 00:00 - 20.01.2017 01:00","n/e","2200","n/e","0"
"20.01.2017 01:00 - 20.01.2017 02:00","n/e","2300","n/e","0"
"20.01.2017 02:00 - 20.01.2017 03:00","n/e","2300","n/e","0"
"20.01.2017 03:00 - 20.01.2017 04:00","n/e","2300","n/e","0"
"20.01.2017 04:00 - 20.01.2017 05:00","n/e","2300","n/e","0"
"20.01.2017 05:00 - 20.01.2017 06:00","n/e","2300","n/e","20"
"20.01.2017 06:00 - 20.01.2017 07:00","n/e","2300","n/e","0"
"20.01.2017 07:00 - 20.01.2017 08:00","n/e","2300","n/e","0"
"20.01.2017 08:00 - 20.01.2017 09:00","n/e","2300","n/e","0"
"20.01.2017 09:00 - 20.01.2017 10:00","n/e","2299","n/e","0"
"20.01.2017 10:00 - 20.01.2017 11:00","n/e","2299","n/e","0"
"20.01.2017 11:00 - 20.01.2017 12:00","n/e","2300","n/e","0"
"20.01.2017 12:00 - 20.01.2017 13:00","n/e","2077","n/e","0"
"20.01.2017 13:00 - 20.01.2017 14:00","n/e","1597","n/e","0"
"20.01.2017 14:00 - 20.01.2017 15:00","n/e","1375","n/e","0"
"20.01.2017 15:00 - 20.01.2017 16:00","n/e","1523","n/e","0"
"20.01.2017 16:00 - 20.01.2017 17:00","n/e","1872","n/e","347"
"20.01.2017 17:00 - 20.01.2017 18:00","n/e","2500","n/e","0"
"20.01.2017 18:00 - 20.01.2017 19:00","n/e","2500","n/e","0"
"20.01.2017 19:00 - 20.01.2017 20:00","n/e","2500","n/e","0"
"20.01.2017 20:00 - 20.01.2017 21:00","n/e","2167","n/e","50"
"20.01.2017 21:00 - 20.01.2017 22:00","n/e","871","n/e","1125"
"20.01.2017 22:00 - 20.01.2017 23:00","n/e","1526","n/e","200"
"20.01.2017 23:00 - 21.01.2017 00:00","n/e","2359","n/e","0"
"21.01.2017 00:00 - 21.01.2017 01:00","n/e","25","n/e","668"
"21.01.2017 01:00 - 21.01.2017 02:00","n/e","0","n/e","1706"
"21.01.2017 02:00 - 21.01.2017 03:00","n/e","0","n/e","1768"
"21.01.2017 03:00 - 21.01.2017 04:00","n/e","150","n/e","995"
"21.01.2017 04:00 - 21.01.2017 05:00","n/e","200","n/e","1481"
"21.01.2017 05:00 - 21.01.2017 06:00","n/e","100","n/e","835"
"21.01.2017 06:00 - 21.01.2017 07:00","n/e","0","n/e","810"
"21.01.2017 07:00 - 21.01.2017 08:00","n/e","50","n/e","1438"
"21.01.2017 08:00 - 21.01.2017 09:00","n/e","0","n/e","556"
"21.01.2017 09:00 - 21.01.2017 10:00","n/e","50","n/e","692"
"21.01.2017 10:00 - 21.01.2017 11:00","n/e","0","n/e","2487"
"21.01.2017 11:00 - 21.01.2017 12:00","n/e","0","n/e","2800"
"21.01.2017 12:00 - 21.01.2017 13:00","n/e","100","n/e","2800"
"21.01.2017 13:00 - 21.01.2017 14:00","n/e","0","n/e","2800"
"21.01.2017 14:00 - 21.01.2017 15:00","n/e","0","n/e","2800"
"21.01.2017 15:00 - 21.01.2017 16:00","n/e","607","n/e","2800"
"21.01.2017 16:00 - 21.01.2017 17:00","n/e","1123","n/e","2800"
"21.01.2017 17:00 - 21.01.2017 18:00","n/e","1508","n/e","2592"
"21.01.2017 18:00 - 21.01.2017 19:00","n/e","1262","n/e","821"
"21.01.2017 19:00 - 21.01.2017 20:00","n/e","1537","n/e","2042"
"21.01.2017 20:00 - 21.01.2017 21:00","n/e","680","n/e","2800"
"21.01.2017 21:00 - 21.01.2017 22:00","n/e","100","n/e","2800"
"21.01.2017 22:00 - 21.01.2017 23:00","n/e","395","n/e","2800"
"21.01.2017 23:00 - 22.01.2017 00:00","n/e","885","n/e","1911"
"22.01.2017 00:00 - 22.01.2017 01:00","n/e","97","n/e","562"
"22.01.2017 01:00 - 22.01.2017 02:00","n/e","203","n/e","421"
"22.01.2017 02:00 - 22.01.2017 03:00","n/e","128","n/e","1229"
"22.01.2017 03:00 - 22.01.2017 04:00","n/e","134","n/e","1679"
"22.01.2017 04:00 - 22.01.2017 05:00","n/e","72","n/e","2623"
"22.01.2017 05:00 - 22.01.2017 06:00","n/e","142","n/e","2380"
"22.01.2017 06:00 - 22.01.2017 07:00","n/e","42","n/e","1434"
"22.01.2017 07:00 - 22.01.2017 08:00","n/e","338","n/e","2031"
"22.01.2017 08:00 - 22.01.2017 09:00","n/e","727","n/e","440"
"22.01.2017 09:00 - 22.01.2017 10:00","n/e","522","n/e","31"
"22.01.2017 10:00 - 22.01.2017 11:00","n/e","216","n/e","197"
"22.01.2017 11:00 - 22.01.2017 12:00","n/e","89","n/e","641"
"22.01.2017 12:00 - 22.01.2017 13:00","n/e","305","n/e","516"
"22.01.2017 13:00 - 22.01.2017 14:00","n/e","205","n/e","1800"
"22.01.2017 14:00 - 22.01.2017 15:00","n/e","85","n/e","3000"
"22.01.2017 15:00 - 22.01.2017 16:00","n/e","298","n/e","3256"
"22.01.2017 16:00 - 22.01.2017 17:00","n/e","611","n/e","3260"
"22.01.2017 17:00 - 22.01.2017 18:00","n/e","1076","n/e","495"
"22.01.2017 18:00 - 22.01.2017 19:00","n/e","1852","n/e","175"
"22.01.2017 19:00 - 22.01.2017 20:00","n/e","347","n/e","95"
"22.01.2017 20:00 - 22.01.2017 21:00","n/e","214","n/e","1443"
"22.01.2017 21:00 - 22.01.2017 22:00","n/e","0","n/e","2568"
"22.01.2017 22:00 - 22.01.2017 23:00","n/e","33","n/e","2175"
"22.01.2017 23:00 - 23.01.2017 00:00","n/e","43","n/e","853"
"23.01.2017 00:00 - 23.01.2017 01:00","n/e","200","n/e","2113"
"23.01.2017 01:00 - 23.01.2017 02:00","n/e","245","n/e","2782"
"23.01.2017 02:00 - 23.01.2017 03:00","n/e","200","n/e","2583"
"23.01.2017 03:00 - 23.01.2017 04:00","n/e","225","n/e","2865"
"23.01.2017 04:00 - 23.01.2017 05:00","n/e","330","n/e","3000"
"23.01.2017 05:00 - 23.01.2017 06:00","n/e","93","n/e","1883"
"23.01.2017 06:00 - 23.01.2017 07:00","n/e","2200","n/e","150"
"23.01.2017 07:00 - 23.01.2017 08:00","n/e","2200","n/e","0"
"23.01.2017 08:00 - 23.01.2017 09:00","n/e","2200","n/e","0"
"23.01.2017 09:00 - 23.01.2017 10:00","n/e","2200","n/e","0"
"23.01.2017 10:00 - 23.01.2017 11:00","n/e","2200","n/e","0"
"23.01.2017 11:00 - 23.01.2017 12:00","n/e","2200","n/e","0"
"23.01.2017 12:00 - 23.01.2017 13:00","n/e","2200","n/e","100"
"23.01.2017 13:00 - 23.01.2017 14:00","n/e","2200","n/e","150"
"23.01.2017 14:00 - 23.01.2017 15:00","n/e","2200","n/e","159"
"23.01.2017 15:00 - 23.01.2017 16:00","n/e","2250","n/e","50"
"23.01.2017 16:00 - 23.01.2017 17:00","n/e","2200","n/e","0"
"23.01.2017 17:00 - 23.01.2017 18:00","n/e","2200","n/e","0"
"23.01.2017 18:00 - 23.01.2017 19:00","n/e","2200","n/e","0"
"23.01.2017 19:00 - 23.01.2017 20:00","n/e","2200","n/e","0"
"23.01.2017 20:00 - 23.01.2017 21:00","n/e","2200","n/e","0"
"23.01.2017 21:00 - 23.01.2017 22:00","n/e","55","n/e","1525"
"23.01.2017 22:00 - 23.01.2017 23:00","n/e","592","n/e","700"
"23.01.2017 23:00 - 24.01.2017 00:00","n/e","1628","n/e","175"
"24.01.2017 00:00 - 24.01.2017 01:00","n/e","1766","n/e","204"
"24.01.2017 01:00 - 24.01.2017 02:00","n/e","2400","n/e","200"
"24.01.2017 02:00 - 24.01.2017 03:00","n/e","2400","n/e","86"
"24.01.2017 03:00 - 24.01.2017 04:00","n/e","2400","n/e","0"
"24.01.2017 04:00 - 24.01.2017 05:00","n/e","2299","n/e","0"
"24.01.2017 05:00 - 24.01.2017 06:00","n/e","2400","n/e","0"
"24.01.2017 06:00 - 24.01.2017 07:00","n/e","2200","n/e","0"
"24.01.2017 07:00 - 24.01.2017 08:00","n/e","2200","n/e","0"
"24.01.2017 08:00 - 24.01.2017 09:00","n/e","2200","n/e","0"
"24.01.2017 09:00 - 24.01.2017 10:00","n/e","2200","n/e","0"
"24.01.2017 10:00 - 24.01.2017 11:00","n/e","2200","n/e","0"
"24.01.2017 11:00 - 24.01.2017 12:00","n/e","2200","n/e","0"
"24.01.2017 12:00 - 24.01.2017 13:00","n/e","2200","n/e","0"
"24.01.2017 13:00 - 24.01.2017 14:00","n/e","2200","n/e","0"
"24.01.2017 14:00 - 24.01.2017 15:00","n/e","2200","n/e","0"
"24.01.2017 15:00 - 24.01.2017 16:00","n/e","2200","n/e","0"
"24.01.2017 16:00 - 24.01.2017 17:00","n/e","2200","n/e","0"
"24.01.2017 17:00 - 24.01.2017 18:00","n/e","2200","n/e","0"
"24.01.2017 18:00 - 24.01.2017 19:00","n/e","2200","n/e","0"
"24.01.2017 19:00 - 24.01.2017 20:00","n/e","2200","n/e","0"
"24.01.2017 20:00 - 24.01.2017 21:00","n/e","2200","n/e","0"
"24.01.2017 21:00 - 24.01.2017 22:00","n/e","157","n/e","106"
"24.01.2017 22:00 - 24.01.2017 23:00","n/e","1056","n/e","78"
"24.01.2017 23:00 - 25.01.2017 00:00","n/e","2347","n/e","207"
"25.01.2017 00:00 - 25.01.2017 01:00","n/e","2286","n/e","400"
"25.01.2017 01:00 - 25.01.2017 02:00","n/e","2079","n/e","0"
"25.01.2017 02:00 - 25.01.2017 03:00","n/e","2400","n/e","0"
"25.01.2017 03:00 - 25.01.2017 04:00","n/e","2400","n/e","0"
"25.01.2017 04:00 - 25.01.2017 05:00","n/e","2243","n/e","0"
"25.01.2017 05:00 - 25.01.2017 06:00","n/e","2400","n/e","272"
"25.01.2017 06:00 - 25.01.2017 07:00","n/e","2200","n/e","0"
"25.01.2017 07:00 - 25.01.2017 08:00","n/e","2200","n/e","0"
"25.01.2017 08:00 - 25.01.2017 09:00","n/e","2200","n/e","0"
"25.01.2017 09:00 - 25.01.2017 10:00","n/e","2200","n/e","0"
"25.01.2017 10:00 - 25.01.2017 11:00","n/e","2200","n/e","0"
"25.01.2017 11:00 - 25.01.2017 12:00","n/e","2200","n/e","0"
"25.01.2017 12:00 - 25.01.2017 13:00","n/e","2200","n/e","0"
"25.01.2017 13:00 - 25.01.2017 14:00","n/e","2200","n/e","0"
"25.01.2017 14:00 - 25.01.2017 15:00","n/e","2200","n/e","0"
"25.01.2017 15:00 - 25.01.2017 16:00","n/e","2200","n/e","0"
"25.01.2017 16:00 - 25.01.2017 17:00","n/e","2200","n/e","0"
"25.01.2017 17:00 - 25.01.2017 18:00","n/e","2200","n/e","0"
"25.01.2017 18:00 - 25.01.2017 19:00","n/e","2200","n/e","0"
"25.01.2017 19:00 - 25.01.2017 20:00","n/e","2200","n/e","0"
"25.01.2017 20:00 - 25.01.2017 21:00","n/e","2200","n/e","0"
"25.01.2017 21:00 - 25.01.2017 22:00","n/e","1500","n/e","120"
"25.01.2017 22:00 - 25.01.2017 23:00","n/e","2194","n/e","23"
"25.01.2017 23:00 - 26.01.2017 00:00","n/e","2300","n/e","0"
"26.01.2017 00:00 - 26.01.2017 01:00","n/e","2300","n/e","0"
"26.01.2017 01:00 - 26.01.2017 02:00","n/e","2400","n/e","70"
"26.01.2017 02:00 - 26.01.2017 03:00","n/e","2400","n/e","0"
"26.01.2017 03:00 - 26.01.2017 04:00","n/e","2400","n/e","0"
"26.01.2017 04:00 - 26.01.2017 05:00","n/e","2400","n/e","0"
"26.01.2017 05:00 - 26.01.2017 06:00","n/e","2400","n/e","0"
"26.01.2017 06:00 - 26.01.2017 07:00","n/e","2200","n/e","0"
"26.01.2017 07:00 - 26.01.2017 08:00","n/e","2200","n/e","0"
"26.01.2017 08:00 - 26.01.2017 09:00","n/e","2200","n/e","0"
"26.01.2017 09:00 - 26.01.2017 10:00","n/e","2200","n/e","0"
"26.01.2017 10:00 - 26.01.2017 11:00","n/e","2200","n/e","0"
"26.01.2017 11:00 - 26.01.2017 12:00","n/e","2200","n/e","0"
"26.01.2017 12:00 - 26.01.2017 13:00","n/e","2200","n/e","0"
"26.01.2017 13:00 - 26.01.2017 14:00","n/e","2050","n/e","302"
"26.01.2017 14:00 - 26.01.2017 15:00","n/e","2200","n/e","600"
"26.01.2017 15:00 - 26.01.2017 16:00","n/e","2200","n/e","0"
"26.01.2017 16:00 - 26.01.2017 17:00","n/e","2200","n/e","0"
"26.01.2017 17:00 - 26.01.2017 18:00","n/e","2200","n/e","0"
"26.01.2017 18:00 - 26.01.2017 19:00","n/e","2200","n/e","0"
"26.01.2017 19:00 - 26.01.2017 20:00","n/e","2200","n/e","0"
"26.01.2017 20:00 - 26.01.2017 21:00","n/e","2200","n/e","100"
"26.01.2017 21:00 - 26.01.2017 22:00","n/e","806","n/e","111"
"26.01.2017 22:00 - 26.01.2017 23:00","n/e","2230","n/e","31"
"26.01.2017 23:00 - 27.01.2017 00:00","n/e","2300","n/e","0"
"27.01.2017 00:00 - 27.01.2017 01:00","n/e","2300","n/e","0"
"27.01.2017 01:00 - 27.01.2017 02:00","n/e","2400","n/e","0"
"27.01.2017 02:00 - 27.01.2017 03:00","n/e","2400","n/e","0"
"27.01.2017 03:00 - 27.01.2017 04:00","n/e","2226","n/e","18"
"27.01.2017 04:00 - 27.01.2017 05:00","n/e","2400","n/e","0"
"27.01.2017 05:00 - 27.01.2017 06:00","n/e","2400","n/e","0"
"27.01.2017 06:00 - 27.01.2017 07:00","n/e","2200","n/e","0"
"27.01.2017 07:00 - 27.01.2017 08:00","n/e","2200","n/e","0"
"27.01.2017 08:00 - 27.01.2017 09:00","n/e","2200","n/e","0"
"27.01.2017 09:00 - 27.01.2017 10:00","n/e","2200","n/e","25"
"27.01.2017 10:00 - 27.01.2017 11:00","n/e","2024","n/e","0"
"27.01.2017 11:00 - 27.01.2017 12:00","n/e","1785","n/e","13"
"27.01.2017 12:00 - 27.01.2017 13:00","n/e","706","n/e","195"
"27.01.2017 13:00 - 27.01.2017 14:00","n/e","783","n/e","864"
"27.01.2017 14:00 - 27.01.2017 15:00","n/e","655","n/e","252"
"27.01.2017 15:00 - 27.01.2017 16:00","n/e","1487","n/e","84"
"27.01.2017 16:00 - 27.01.2017 17:00","n/e","1999","n/e","0"
"27.01.2017 17:00 - 27.01.2017 18:00","n/e","2199","n/e","0"
"27.01.2017 18:00 - 27.01.2017 19:00","n/e","2200","n/e","0"
"27.01.2017 19:00 - 27.01.2017 20:00","n/e","1687","n/e","0"
"27.01.2017 20:00 - 27.01.2017 21:00","n/e","1054","n/e","1376"
"27.01.2017 21:00 - 27.01.2017 22:00","n/e","415","n/e","2800"
"27.01.2017 22:00 - 27.01.2017 23:00","n/e","445","n/e","1377"
"27.01.2017 23:00 - 28.01.2017 00:00","n/e","1254","n/e","171"
"28.01.2017 00:00 - 28.01.2017 01:00","n/e","700","n/e","1896"
"28.01.2017 01:00 - 28.01.2017 02:00","n/e","560","n/e","1573"
"28.01.2017 02:00 - 28.01.2017 03:00","n/e","239","n/e","283"
"28.01.2017 03:00 - 28.01.2017 04:00","n/e","932","n/e","3000"
"28.01.2017 04:00 - 28.01.2017 05:00","n/e","970","n/e","3000"
"28.01.2017 05:00 - 28.01.2017 06:00","n/e","1004","n/e","3000"
"28.01.2017 06:00 - 28.01.2017 07:00","n/e","353","n/e","2101"
"28.01.2017 07:00 - 28.01.2017 08:00","n/e","453","n/e","2230"
"28.01.2017 08:00 - 28.01.2017 09:00","n/e","348","n/e","1416"
"28.01.2017 09:00 - 28.01.2017 10:00","n/e","206","n/e","1082"
"28.01.2017 10:00 - 28.01.2017 11:00","n/e","265","n/e","1828"
"28.01.2017 11:00 - 28.01.2017 12:00","n/e","175","n/e","2700"
"28.01.2017 12:00 - 28.01.2017 13:00","n/e","64","n/e","1949"
"28.01.2017 13:00 - 28.01.2017 14:00","n/e","100","n/e","2800"
"28.01.2017 14:00 - 28.01.2017 15:00","n/e","0","n/e","2800"
"28.01.2017 15:00 - 28.01.2017 16:00","n/e","0","n/e","2800"
"28.01.2017 16:00 - 28.01.2017 17:00","n/e","166","n/e","2966"
"28.01.2017 17:00 - 28.01.2017 18:00","n/e","395","n/e","2950"
"28.01.2017 18:00 - 28.01.2017 19:00","n/e","574","n/e","1851"
"28.01.2017 19:00 - 28.01.2017 20:00","n/e","460","n/e","2480"
"28.01.2017 20:00 - 28.01.2017 21:00","n/e","50","n/e","2850"
"28.01.2017 21:00 - 28.01.2017 22:00","n/e","0","n/e","2800"
"28.01.2017 22:00 - 28.01.2017 23:00","n/e","0","n/e","2800"
"28.01.2017 23:00 - 29.01.2017 00:00","n/e","101","n/e","3060"
"29.01.2017 00:00 - 29.01.2017 01:00","n/e","145","n/e","2824"
"29.01.2017 01:00 - 29.01.2017 02:00","n/e","370","n/e","1283"
"29.01.2017 02:00 - 29.01.2017 03:00","n/e","0","n/e","1932"
"29.01.2017 03:00 - 29.01.2017 04:00","n/e","0","n/e","2304"
"29.01.2017 04:00 - 29.01.2017 05:00","n/e","0","n/e","2965"
"29.01.2017 05:00 - 29.01.2017 06:00","n/e","0","n/e","2952"
"29.01.2017 06:00 - 29.01.2017 07:00","n/e","0","n/e","2796"
"29.01.2017 07:00 - 29.01.2017 08:00","n/e","5","n/e","2975"
"29.01.2017 08:00 - 29.01.2017 09:00","n/e","75","n/e","1959"
"29.01.2017 09:00 - 29.01.2017 10:00","n/e","150","n/e","1059"
"29.01.2017 10:00 - 29.01.2017 11:00","n/e","197","n/e","2073"
"29.01.2017 11:00 - 29.01.2017 12:00","n/e","127","n/e","2977"
"29.01.2017 12:00 - 29.01.2017 13:00","n/e","100","n/e","2786"
"29.01.2017 13:00 - 29.01.2017 14:00","n/e","0","n/e","3000"
"29.01.2017 14:00 - 29.01.2017 15:00","n/e","0","n/e","3000"
"29.01.2017 15:00 - 29.01.2017 16:00","n/e","0","n/e","3000"
"29.01.2017 16:00 - 29.01.2017 17:00","n/e","0","n/e","3000"
"29.01.2017 17:00 - 29.01.2017 18:00","n/e","460","n/e","2937"
"29.01.2017 18:00 - 29.01.2017 19:00","n/e","465","n/e","2921"
"29.01.2017 19:00 - 29.01.2017 20:00","n/e","121","n/e","2811"
"29.01.2017 20:00 - 29.01.2017 21:00","n/e","50","n/e","2850"
"29.01.2017 21:00 - 29.01.2017 22:00","n/e","0","n/e","3000"
"29.01.2017 22:00 - 29.01.2017 23:00","n/e","47","n/e","3047"
"29.01.2017 23:00 - 30.01.2017 00:00","n/e","0","n/e","3000"
"30.01.2017 00:00 - 30.01.2017 01:00","n/e","0","n/e","3000"
"30.01.2017 01:00 - 30.01.2017 02:00","n/e","123","n/e","3000"
"30.01.2017 02:00 - 30.01.2017 03:00","n/e","265","n/e","3000"
"30.01.2017 03:00 - 30.01.2017 04:00","n/e","313","n/e","3000"
"30.01.2017 04:00 - 30.01.2017 05:00","n/e","602","n/e","3000"
