,Tech. 0,Tech. 1,Tech. 2,Tech. 3,Tech. 4,Tech. 5,Tech. 6,Tech. 7
4777,0.5,0.7734259377949727,0.45,0.5,0.18330000292087353,0.014591858040116954,0.9804022536360089,0.07259949928148762
4778,0.5,0.7734259377949727,0.5,0.5,0.16575879426340437,0.014399859908010152,0.9799255516974252,0.07350020629359527
4779,0.5,0.7734259377949727,0.5,0.5,0.1529653681761092,0.014591858040116954,0.9796077504050362,0.07564381364555241
4780,0.5,0.7734259377949727,0.5,0.5,0.1465686551324616,0.014783856172223756,0.9794488497588416,0.07778742099750954
4781,0.5,0.7734259377949727,0.425,0.5,0.13769854637860363,0.015551848700650966,0.9792899491126472,0.0843323074959616
4782,0.44999999999999996,0.7734259377949727,0.35,0.5,0.1725674088930863,0.01708783375750538,0.9799255516974252,0.09742208049286567
4783,0.35,0.7734259377949727,0.25,0.5,0.19643069253911535,0.018431820682252992,0.9802433529898142,0.10938301759250088
4784,0.25,0.7734259377949727,0.25,0.5,0.20922411862641052,0.019199813210680202,0.9805611542822033,0.11288358972688815
4785,0.19999999999999996,0.7734259377949727,0.25,0.5,0.23481097080100088,0.018239822550146192,0.9811967568669815,0.10622463878585547
4786,0.16000000000000003,0.7734259377949727,0.25,0.5,0.29238138819382914,0.01727983188961218,0.9826268626827321,0.09652137348075804
4787,0.16000000000000003,0.7734259377949727,0.275,0.5,0.3507762708233942,0.016511839361184975,0.9840569684984828,0.09099125843699427
4788,0.16000000000000003,0.7734259377949727,0.275,0.5,0.43393354039081294,0.01631984122907817,0.9861226768990117,0.08681810817566062
4789,0.25,0.7734259377949727,0.3,0.5,0.5498988404132061,0.015935844964864568,0.9889828885305131,0.08253089347174632
4790,0.25,0.7734259377949727,0.325,0.5,0.6658641404355996,0.015359850568544163,0.9918431001620146,0.0811739286893162
4791,0.25,0.7734259377949727,0.35,0.5,0.7498458752397549,0.015167852436437361,0.9939088085625433,0.0780155498826708
4792,0.16000000000000003,0.7734259377949727,0.375,0.5,0.7826539056947297,0.014783856172223756,0.9947033117935159,0.07575787808813303
4793,0.19999999999999996,0.7734259377949727,0.35,0.5,0.7690360143706977,0.014591858040116954,0.9943855105011269,0.0736142707361759
4794,0.35,0.7734259377949727,0.3,0.5,0.6778331012861579,0.014399859908010152,0.9921609014544036,0.07350020629359527
4795,0.44999999999999996,0.7734259377949727,0.3,0.5,0.5179152751949683,0.014207861775903347,0.9881883852995405,0.07440091330570289
4796,0.5,0.7734259377949727,0.4,0.5,0.45084929266179197,0.014399859908010152,0.9864404781914007,0.07552974920297179
4797,0.5,0.7734259377949727,0.475,0.5,0.350975279673641,0.014591858040116954,0.9838980678522884,0.07767335655492894
4798,0.5,0.7734259377949727,0.475,0.5,0.28543385681877925,0.014783856172223756,0.9826268626827321,0.07778742099750954
4799,0.5,0.7734259377949727,0.475,0.5,0.22890145946314344,0.014783856172223756,0.9815145581593705,0.07575787808813303
4800,0.5,0.7734259377949727,0.425,0.5,0.1952689637714319,0.012104816905494475,0.9807200549283979,0.07315151239626183
4801,0.5,0.7734259377949727,0.45,0.5,0.18330000292087353,0.012104816905494475,0.9804022536360089,0.0711219694868853
4802,0.5,0.7734259377949727,0.5,0.5,0.16575879426340437,0.011945542998843234,0.9799255516974252,0.07204211768050087
4803,0.5,0.7734259377949727,0.5,0.5,0.1529653681761092,0.012104816905494475,0.9796077504050362,0.07416628385095009
4804,0.5,0.7734259377949727,0.5,0.5,0.1465686551324616,0.012264090812145717,0.9794488497588416,0.07629045002139931
4805,0.5,0.7734259377949727,0.425,0.5,0.13769854637860363,0.01290118643875069,0.9792899491126472,0.08275757179381965
4806,0.44999999999999996,0.7734259377949727,0.35,0.5,0.1725674088930863,0.014175377691960634,0.9799255516974252,0.09569181533866032
4807,0.35,0.7734259377949727,0.25,0.5,0.19643069253911535,0.015290295038519336,0.9802433529898142,0.10751666416774006
